arsnr,mse,date
14.1594145902708,0.138732373624202,1558354500.0
12.349464378844374,0.2802591681687876,1558356300.0
4.515475675694634,0.4337299084197407,1558357200.0
12.510243344356478,0.2443411605327324,1558358100.0
12.852122701074947,0.20657497991737114,1558359000.0
13.721236382137283,0.12598600250324113,1558359900.0
12.657195566851598,0.23648926896778694,1558360800.0
11.538051625895394,0.3051120525697087,1558361700.0
13.721285568552059,0.12031414001579746,1558362600.0
13.598720327285074,0.13930033408777834,1558363500.0
13.509010943083208,0.13418459844189085,1558364400.0
13.942257979187104,0.12443195582130923,1558365300.0
13.227160704143765,0.18872266155630493,1558366200.0
13.176382014290128,0.18207300779400407,1558367100.0
13.525454566857258,0.15396434773153136,1558368000.0
13.09086505102313,0.1967643133350389,1558368900.0
13.84367161667444,0.1720797265864492,1558369800.0
13.709735177588698,0.107462210924874,1558370700.0
13.499098307867206,0.17295644370983967,1558371600.0
13.535429147597604,0.16672296483788338,1558372500.0
14.299749110517695,0.12458212066897133,1558373400.0
13.809263192909885,0.13811453688786463,1558374300.0
13.54915140757628,0.1579143731013839,1558375200.0
13.338087836853962,0.15612153499198855,1558376100.0
13.561645805102632,0.16778086826802346,1558377000.0
13.992661418923603,0.10709346550518596,1558377900.0
14.119389663150468,0.11703938123828199,1558378800.0
14.127127464240267,0.1042888389400932,1558379700.0
14.107390332500213,0.12173796615821082,1558380600.0
13.97634625220354,0.10744919283609614,1558381500.0
14.015591956399067,0.08401395483892538,1558382400.0
14.755889856029626,0.06500291026455311,1558383300.0
13.827911719518166,0.14172658494596227,1558384200.0
14.659836414663117,0.07382865409638022,1558385100.0
14.103945163660587,0.12429764960548283,1558386000.0
14.719183739200552,0.05971400906395481,1558386900.0
14.077264850273433,0.08375868189344869,1558387800.0
14.660742304856685,0.08746069932127166,1558388700.0
15.346731661263448,0.029196560660772974,1558397700.0
15.269765752638689,0.03287914590486521,1558398600.0
14.572833153713187,0.07964303174479852,1558399500.0
14.15130447908865,0.10429878211701865,1558400400.0
14.225703437818744,0.07137157815562903,1558401300.0
14.687127985263047,0.08424151974358045,1558402200.0
14.584028817310147,0.0694510038635665,1558403100.0
14.305375517314046,0.10095505278982927,1558404000.0
14.364432974778314,0.11850112971682127,1558404900.0
13.653530860840517,0.11663842530069102,1558405800.0
14.296795994153072,0.0841825233523419,1558406700.0
14.144997747373115,0.10435751697683851,1558407600.0
13.911083685064634,0.1276537870374134,1558408500.0
14.10709530938157,0.1421408514578938,1558409400.0
13.949429471720611,0.10092373738966565,1558410300.0
12.707194967745467,0.1928857040820176,1558411200.0
13.47236242286449,0.18033188547238774,1558412100.0
13.372038511720554,0.18615994494776453,1558413000.0
12.700606925090515,0.19946060450809722,1558413900.0
13.755156738237396,0.1281966789524435,1558414800.0
12.671610084656129,0.20605578373036193,1558415700.0
13.128686379316166,0.1927108166611449,1558416600.0
13.535420599005805,0.16102559587265972,1558417500.0
13.041287570744329,0.2095076088779607,1558418400.0
13.119244623891333,0.1835251414076339,1558419300.0
12.921364379177128,0.20556482348393956,1558420200.0
14.145091111977097,0.11995182333010879,1558421100.0
13.75390595552733,0.16798487444790483,1558422000.0
10.732512824615721,0.34116569640048244,1558422900.0
4.6997077407431656,0.43966732757491045,1558423800.0
5.273246082544123,0.4181042277131672,1558424700.0
4.194470931913291,0.4975938285592584,1558425600.0
4.456706333592871,0.4609373433221878,1558426500.0
4.48241630834018,0.4922988435084249,1558427400.0
5.274483539833264,0.42853165201919957,1558428300.0
4.500251883864497,0.43472061102170534,1558429200.0
4.210230804368916,0.5102708075128104,1558430100.0
5.842026437313913,0.4189755667901081,1558431000.0
4.635319893029336,0.4738886695635191,1558431900.0
5.125652719750389,0.43416643727992754,1558432800.0
5.378944908197914,0.4427521433957002,1558433700.0
5.570198676866696,0.38713840330704974,1558434600.0
5.14506423437195,0.4038126648077424,1558435500.0
5.938938713818487,0.35341507840656966,1558436400.0
6.113068814192594,0.4207431200217198,1558437300.0
6.21876826221449,0.38629209427483024,1558438200.0
6.049102500787214,0.39392458717529594,1558439100.0
5.70796358938984,0.3796737960710931,1558440000.0
6.5149206461138185,0.36553913329095705,1558440900.0
6.432730913079209,0.33801741654817785,1558441800.0
6.401145811721502,0.393013094692043,1558442700.0
6.709492705822287,0.3820593613370242,1558443600.0
6.662605750103605,0.42656174049607637,1558444500.0
7.942840676329012,0.3073824142191716,1558445400.0
5.739828681738577,0.34996038284735564,1558446300.0
5.504109144638775,0.40619576100435656,1558447200.0
6.38848121273133,0.39907387560002583,1558448100.0
5.9950784911174635,0.37016868962721544,1558449000.0
7.478297390927597,0.3452517319033506,1558449900.0
7.640484817158643,0.353126728494398,1558450800.0
6.866718331997116,0.3842110182490755,1558451700.0
7.147488443737854,0.3085360885500179,1558452600.0
6.73726852377544,0.33052887623134525,1558453500.0
6.8936509648649436,0.33613168851616665,1558454400.0
7.172588068933806,0.3029062806981506,1558455300.0
6.873196608552249,0.3481591064446073,1558456200.0
5.977155097761248,0.3610932055651002,1558457100.0
6.590176069530738,0.3635784075069216,1558458000.0
6.765825669171298,0.3165613625982584,1558458900.0
8.17105618111206,0.3192491039114671,1558459800.0
8.40151780752845,0.27381948202525896,1558460700.0
6.733712171306023,0.3245915160973248,1558461600.0
6.930471592470343,0.33356590904078814,1558462500.0
7.825710398000893,0.34351172688114573,1558463400.0
7.8966107520722675,0.32075420684434036,1558464300.0
7.934754191113507,0.3016267716929266,1558465200.0
6.8306336983684846,0.30498545746363104,1558466100.0
5.986408079396566,0.32303641955306844,1558467000.0
7.659180852550662,0.20807740037672753,1558467900.0
6.436969922757223,0.2827618513817691,1558468800.0
7.034587134380082,0.3156185371104051,1558469700.0
6.970855984449752,0.3525418031127487,1558470600.0
7.062897596192141,0.35692735738073883,1558471500.0
4.815282543748252,0.3972076076477955,1558496700.0
4.764665985703312,0.405381979062897,1558497600.0
5.118990650400869,0.3998887022547855,1558498500.0
4.639296158484121,0.42246452374767723,1558499400.0
4.551017204939296,0.4589097980234183,1558500300.0
4.3701593226031825,0.43088553939500646,1558501200.0
5.1730420537665385,0.35595372933196806,1558502100.0
3.412982903592654,0.5359159109278538,1558507500.0
3.7930236465961804,0.5008836716506786,1558508400.0
3.9235713475548666,0.48977733554946923,1558509300.0
4.428950771582002,0.4346638483537585,1558510200.0
4.403741114678275,0.425884740961667,1558511100.0
4.487683166505988,0.43924254655152256,1558512000.0
4.473591129292084,0.4553617140492329,1558512900.0
3.757735774624755,0.49160378970505103,1558513800.0
3.712743563172254,0.5108774580242323,1558514700.0
3.438710515214237,0.5176211272470497,1558515600.0
3.6435564067468422,0.4990402081756088,1558516500.0
4.287647839907989,0.4468272222591835,1558517400.0
4.404408158383836,0.44205950026020063,1558518300.0
4.228510283549134,0.4681161736483307,1558519200.0
4.397355006328231,0.41984696475133476,1558520100.0
4.9511223602878855,0.4300262685034912,1558521000.0
4.347674963874871,0.4735093850397331,1558521900.0
5.312117834731126,0.3904312353655083,1558522800.0
4.590447185153315,0.45048191684014327,1558523700.0
4.336908298233463,0.4307029780106589,1558524600.0
5.274234160290508,0.38776501816752096,1558525500.0
5.783692181261172,0.3639914405420676,1558526400.0
5.280829253718596,0.413784150361315,1558527300.0
6.364546071291216,0.34989979063943866,1558528200.0
5.173128757259051,0.374642327696718,1558529100.0
5.913918504247516,0.33748200174553783,1558530000.0
6.1596546680066835,0.3336933557028327,1558530900.0
5.8925686900772085,0.3526876467238051,1558531800.0
6.59961208672407,0.3523022676883865,1558532700.0
6.59172453699118,0.36302599141733555,1558533600.0
