mse,date
0.16096681585774889,1555459200.0
0.216136595854919,1555460100.0
0.19328598989298426,1555461000.0
0.20265497274928396,1555461900.0
0.1388837686354705,1555462800.0
0.35232590638246447,1555463700.0
0.1866897960581836,1555464600.0
0.18190037724218241,1555465500.0
0.2285954770977654,1555466400.0
0.11616640166047117,1555467300.0
0.1655656065881452,1555468200.0
0.1858668408570983,1555469100.0
0.20421617858239952,1555470000.0
0.17485466678610193,1555470900.0
0.1656737842716997,1555471800.0
0.14879077769094962,1555472700.0
0.20356052497172622,1555473600.0
0.17596874146180583,1555474500.0
0.23934987074753986,1555475400.0
0.18341619858375158,1555476300.0
0.21945376389651833,1555477200.0
0.20374421698548312,1555478100.0
0.20164008317862955,1555479000.0
0.17181657341915563,1555479900.0
0.15830564886332735,1555480800.0
0.18183772955643157,1555481700.0
0.22428110969822118,1555482600.0
0.18945731882009872,1555483500.0
0.17041926686349776,1555484400.0
0.23596778468817617,1555485300.0
0.2711188167806359,1555486200.0
0.20472746693150753,1555487100.0
0.16026629045391164,1555488000.0
0.18994882884934,1555488900.0
0.22761547057604378,1555489800.0
0.19888948027580758,1555490700.0
0.2704961979615383,1555491600.0
0.20485106343133946,1555492500.0
0.18479719445306286,1555493400.0
0.18422397881996008,1555494300.0
0.24513687289378083,1555495200.0
0.20359251446329749,1555496100.0
0.16182264106108876,1555497000.0
0.1520852330935362,1555497900.0
0.18218033508501966,1555498800.0
0.19214137227415087,1555499700.0
0.20065919468501622,1555500600.0
0.20491925273687622,1555501500.0
0.26089879423146317,1555502400.0
0.23683252295475019,1555503300.0
0.186281386822183,1555504200.0
0.21280061241655768,1555505100.0
0.19234432780133784,1555506000.0
0.1892937018101079,1555506900.0
0.2096715836767405,1555507800.0
0.20151288400076245,1555508700.0
0.18256988741129163,1555509600.0
0.2156969731268209,1555510500.0
0.23470687853607347,1555511400.0
0.16569576800677885,1555512300.0
0.18338081705009576,1555513200.0
0.2023831642438046,1555514100.0
0.1712453980345805,1555515000.0
