date,mse
1557446400.0,0.0002165105264554192
1557447300.0,0.13642636486430268
1557448200.0,0.12796712979607844
1557449100.0,0.16438021250478949
1557450000.0,0.3039045081358235
1557450900.0,0.1948022897171873
1557451800.0,0.21936939554705012
1557452700.0,0.20631457205555628
1557453600.0,0.12232601305823619
1557454500.0,0.23506495512527747
1557455400.0,0.1388368494718778
1557456300.0,0.13712422663256535
1557457200.0,0.058220552117686765
1557458100.0,0.21745342147480362
1557459000.0,0.15782042459757128
1557459900.0,0.22826367301252226
1557460800.0,0.1924200046609107
1557461700.0,0.16750106287653455
1557462600.0,0.22951292838518575
1557463500.0,0.19277945470516084
1557464400.0,0.22268954011754116
1557465300.0,0.21442370707118216
1557466200.0,0.22795770521049355
1557467100.0,0.2533365719303435
1557468000.0,0.21486106108819655
1557468900.0,0.20753384706105196
1557469800.0,0.18277355050942862
1557470700.0,0.19385436845227014
1557471600.0,0.2526761065531394
1557472500.0,0.21383400792251356
1557473400.0,0.22716568620161753
1557474300.0,0.20469401994189076
1557475200.0,0.20604198340594052
1557476100.0,0.16466281407423833
1557477000.0,0.14057513198141453
1557477900.0,0.23915410428278
1557478800.0,0.15300683686400574
1557479700.0,0.17170133217080188
1557480600.0,0.27058658268115365
1557481500.0,0.22668688562688905
1557482400.0,0.266324551061488
1557483300.0,0.24597768897035285
1557484200.0,0.21293546109885902
1557485100.0,0.24258952516025845
1557486000.0,0.18487401148290314
1557486900.0,0.2584283598213629
1557487800.0,0.20477458625181474
1557488700.0,0.28534007565270386
1557489600.0,0.2498566322627954
1557490500.0,0.1831406762444593
1557491400.0,0.18023855069885386
1557492300.0,0.17981988645201608
1557493200.0,0.24359250137070443
1557494100.0,0.19710693327943157
1557495000.0,0.17917958902081896
1557495900.0,0.2565117099160011
1557496800.0,0.2711802677724984
1557497700.0,0.22185031098979746
1557498600.0,0.25353448858610783
1557499500.0,0.2245913763267931
1557500400.0,0.22784994026788727
1557501300.0,0.21978744893900334
1557502200.0,0.2700259700292998
1557503100.0,0.21957936870849595
1557504000.0,0.24124859904089027
1557504900.0,0.22627477793703243
1557505800.0,0.1399655194641938
1557506700.0,0.22840116845342637
1557507600.0,0.28505240079563327
1557508500.0,0.20563859825369757
1557509400.0,0.21065232859269709
1557510300.0,0.1926481722517931
1557511200.0,0.21900195182941382
1557512100.0,0.204425455246593
1557513000.0,0.20562676227394527
1557513900.0,0.20403815346999202
1557514800.0,0.2004016562509236
1557515700.0,0.24639194035487252
1557516600.0,0.20328594248538426
1557517500.0,0.2001221087186671
1557518400.0,0.16313103906235904
1557519300.0,0.1562027747960879
1557520200.0,0.12692473059460324
1557521100.0,0.22993068184235377
1557522000.0,0.18399187523516292
1557522900.0,0.21479127968766346
1557523800.0,0.1271873139230815
1557524700.0,0.18883914490633175
1557532800.0,0.1476180219436663
1557533700.0,0.1445372739138964
1557534600.0,0.14957580611147137
1557535500.0,0.1514783794717017
1557536400.0,0.22759083941713182
1557537300.0,0.16768846607332263
1557538200.0,0.17614351059795452
1557539100.0,0.2537304630345122
1557540000.0,0.22194163174104756
1557540900.0,0.19788082205108773
1557541800.0,0.18508976781194475
1557542700.0,0.23356046024516244
1557543600.0,0.1369801779456536
1557544500.0,0.3327576519255314
1557545400.0,0.12939807584887542
1557546300.0,0.13799745350533033
1557547200.0,0.20606562243317797
1557548100.0,0.18910134690384783
1557549000.0,0.21903122008674583
1557549900.0,0.22734041997669094
1557550800.0,0.18484777356454207
1557551700.0,0.21278367579821203
1557552600.0,0.22900333432101386
1557553500.0,0.20168659328692085
1557554400.0,0.2737886990000444
1557555300.0,0.2442402457591375
1557556200.0,0.23180854112992536
1557557100.0,0.18272621832819463
1557558000.0,0.21779001054272826
1557558900.0,0.2482551174720302
1557559800.0,0.19765164225268197
1557560700.0,0.19491448792116106
1557561600.0,0.2067831557471769
1557562500.0,0.2508105198883513
1557563400.0,0.20602456970311503
1557564300.0,0.21503600944393914
1557565200.0,0.3246402438792522
1557566100.0,0.22655971068852152
1557567000.0,0.17866643636077978
1557567900.0,0.22246595457049403
1557568800.0,0.24673010727739428
1557569700.0,0.20956857816462132
1557570600.0,0.25798229026512187
1557571500.0,0.1995425750517867
1557572400.0,0.28307873964079316
1557573300.0,0.2959545760965634
1557574200.0,0.22763759044568074
1557575100.0,0.15594734240181174
1557576000.0,0.24869893511476968
1557576900.0,0.23712398192593723
1557577800.0,0.31543002955527044
1557578700.0,0.24370109900300355
1557579600.0,0.24181564269029765
1557580500.0,0.24601725221411508
1557581400.0,0.20714785332178193
1557582300.0,0.20708317841000948
1557583200.0,0.28135754846183236
1557584100.0,0.20255525421738763
1557585000.0,0.2288797071565458
1557585900.0,0.18294279849168804
1557586800.0,0.1910291815494472
1557587700.0,0.2120934431064719
1557588600.0,0.22108962906425378
1557589500.0,0.2147408629349939
1557590400.0,0.21486526102765677
1557591300.0,0.16900168351665884
1557592200.0,0.14630941505672984
1557593100.0,0.2220729933096071
1557594900.0,0.24063740200399325
1557595800.0,0.20507846789407247
1557596700.0,0.20877806647059588
1557597600.0,0.14922974211823709
1557598500.0,0.1839835077354214
1557599400.0,0.37768920707573617
1557600300.0,0.0002165105264554192
1557601200.0,0.1569915894246218
1557602100.0,0.17417638388386888
1557603900.0,0.27782172906669833
1557604800.0,0.20602302626530658
1557605700.0,0.1369016268549954
1557606600.0,0.2042028263512494
1557607500.0,0.26662377826461997
1557608400.0,0.2531199947697406
1557609300.0,0.15347909957064482
1557610200.0,0.12714522444271126
1557611100.0,0.10561635780657126
1557619200.0,0.3388584228481219
1557620100.0,0.13545574939079086
1557621000.0,0.390010171742269
1557621900.0,0.25237030198140675
1557623700.0,0.0002165105264554192
1557624600.0,0.2071314465149961
1557626400.0,0.21123786134117745
1557628200.0,0.11091692147505319
1557630000.0,0.0002165105264554192
1557631800.0,0.20195080742329222
1557632700.0,0.3315271927789316
1557633600.0,0.18071228830115027
1557634500.0,0.28268778601853045
1557635400.0,0.25042393398246865
1557636300.0,0.27939714657333836
1557637200.0,0.0002165105264554192
1557639000.0,0.0002165105264554192
1557639900.0,0.0002165105264554192
1557640800.0,0.13584440678718632
1557641700.0,0.21397687446061178
1557642600.0,0.1135269074943445
1557644400.0,0.16108750790792772
1557645300.0,0.16533689399108964
1557646200.0,0.21134866164292188
1557647100.0,0.18463504645023052
1557648000.0,0.11614752337060051
1557648900.0,0.2137404762861371
1557649800.0,0.24583050587520194
1557650700.0,0.0002165105264554192
1557651600.0,0.3077186936800074
1557652500.0,0.20160742983223404
1557653400.0,0.3095963726517042
1557654300.0,0.2215429592882665
1557655200.0,0.22819729429508867
1557656100.0,0.1895036002000875
1557657000.0,0.13231454739918877
1557657900.0,0.1906898166807715
1557658800.0,0.3834800729411521
1557659700.0,0.2402967629338805
1557660600.0,0.1261871548893581
1557661500.0,0.10173711500965461
1557662400.0,0.12456732634362414
1557663300.0,0.19467175880689241
1557664200.0,0.13955037848532764
1557665100.0,0.2507600713134595
1557666000.0,0.28765154822980205
1557666900.0,0.3482146379034856
1557667800.0,0.1345634774325191
1557668700.0,0.2341363406857547
