arsnr,mse,date,class
11.59218352,0.213318062,1558354500,0
11.94079469,0.135044692,1558356300,0
8.258069259,0.34522165,1558357200,0
10.75995535,0.257196643,1558358100,0
11.30553987,0.251937111,1558359000,0
11.42028536,0.21895175,1558359900,0
10.98584095,0.26304236,1558360800,0
10.00023924,0.28749312,1558361700,0
11.72497062,0.18907589,1558362600,0
11.49598716,0.195410906,1558363500,0
11.86511543,0.161484207,1558364400,0
12.06285334,0.168678716,1558365300,0
11.1961864,0.215287778,1558366200,0
11.19691703,0.217602356,1558367100,0
11.85639517,0.180655786,1558368000,0
11.77201881,0.222186176,1558368900,0
11.47332422,0.222873641,1558369800,0
11.97195058,0.151619383,1558370700,0
11.6198884,0.188509252,1558371600,0
11.61583567,0.191803098,1558372500,0
12.04961903,0.188076561,1558373400,0
11.28839391,0.184394154,1558374300,0
12.09780113,0.179178965,1558375200,0
11.74922389,0.173259094,1558376100,0
11.78951752,0.206110982,1558377000,0
12.77904804,0.125631861,1558377900,0
12.37216418,0.153532875,1558378800,0
12.39540848,0.145429386,1558379700,0
12.59493807,0.145523543,1558380600,0
12.8615935,0.12306752,1558381500,0
12.65494518,0.120125139,1558382400,0
12.68023409,0.137298521,1558383300,0
12.35508895,0.160656945,1558384200,0
13.14039191,0.123451425,1558385100,0
12.92706001,0.119118787,1558386000,0
12.80652689,0.123348647,1558386900,0
12.61697603,0.137513488,1558387800,0
12.81648127,0.121150843,1558388700,0
12.40066194,0.064540521,1558397700,0
13.1885116,0.098616556,1558398600,0
13.05441393,0.095359088,1558399500,0
12.78017504,0.117510294,1558400400,0
12.96123979,0.100301702,1558401300,0
12.79701092,0.122262731,1558402200,0
13.08745785,0.092631835,1558403100,0
13.2332724,0.111971559,1558404000,0
12.65785523,0.127996221,1558404900,0
12.28757223,0.131646754,1558405800,0
12.52167803,0.098409834,1558406700,0
12.79067708,0.122207172,1558407600,0
12.00525169,0.15309593,1558408500,0
12.35521943,0.163615692,1558409400,0
12.05212435,0.136010999,1558410300,0
11.57035865,0.175006744,1558411200,0
