mse,date
0.45473478905532294,1555459200.0
0.321601027383501,1555460100.0
0.3682205982329325,1555461000.0
0.26003456076974246,1555461900.0
0.33954540325194343,1555462800.0
0.5403502755891549,1555463700.0
0.371124871970512,1555464600.0
0.45421032873075784,1555465500.0
0.34130607247512756,1555466400.0
0.258852196512933,1555467300.0
0.35033185098465236,1555468200.0
0.3558973763331026,1555469100.0
0.33162345133275506,1555470000.0
0.2892146187897884,1555470900.0
0.26394887561891783,1555471800.0
0.31925054482522475,1555472700.0
0.2958536596872273,1555473600.0
0.2833082032825153,1555474500.0
0.3608324347110511,1555475400.0
0.3124745712048096,1555476300.0
0.33989480146576584,1555477200.0
0.32938043508287074,1555478100.0
0.3079786606152099,1555479000.0
0.2905368089077251,1555479900.0
0.28407841096170583,1555480800.0
0.3462362240289446,1555481700.0
0.3275613997829171,1555482600.0
0.358018524469354,1555483500.0
0.33349846806224226,1555484400.0
0.4064037608087076,1555485300.0
0.34599467127479877,1555486200.0
0.28575386485037924,1555487100.0
0.2753376148905761,1555488000.0
0.3641485651158906,1555488900.0
0.3589703388191833,1555489800.0
0.2953126174384806,1555490700.0
0.38315524796959455,1555491600.0
0.31541188710458723,1555492500.0
0.27798552101867036,1555493400.0
0.3328265149233661,1555494300.0
0.3761343406792335,1555495200.0
0.3613641797664528,1555496100.0
0.33200408791108993,1555497000.0
0.2812789460845715,1555497900.0
0.3304444200798382,1555498800.0
0.311790254325092,1555499700.0
0.3548796052764697,1555500600.0
0.3229951243341636,1555501500.0
0.39476062645360116,1555502400.0
0.3070949771302779,1555503300.0
0.3238822991411975,1555504200.0
0.3727863251099831,1555505100.0
0.30440098119993236,1555506000.0
0.3581886946600392,1555506900.0
0.40028004113927035,1555507800.0
0.33714860842620087,1555508700.0
0.32232591047683534,1555509600.0
0.3627998923925604,1555510500.0
0.3589312636477403,1555511400.0
0.2586604023892518,1555512300.0
0.25357390041460764,1555513200.0
0.3432832331305347,1555514100.0
0.3111564031670661,1555515000.0
0.3201999834279215,1555515900.0
0.4205114212086721,1555516800.0
0.42830536621157295,1555517700.0
0.2697386309225983,1555518600.0
0.31576612557367933,1555519500.0
0.3643313872218714,1555520400.0
0.3548581828588504,1555521300.0
0.33313471870974826,1555522200.0
0.3038740402834936,1555523100.0
0.3219894180410001,1555524000.0
0.37493844601921394,1555524900.0
0.4285248659577321,1555525800.0
0.30534690080239324,1555526700.0
0.3443440903468714,1555527600.0
0.3183393987389981,1555528500.0
0.25237325583902626,1555529400.0
0.3917225090358962,1555530300.0
0.32810416391444214,1555531200.0
0.33511148570692567,1555532100.0
0.33961558132963,1555533000.0
0.37700154035178457,1555533900.0
0.20194680395023512,1555534800.0
0.34281972285863976,1555535700.0
0.47860783219947645,1555536600.0
0.25818350006675145,1555537500.0
0.30881820817399597,1555546500.0
0.4138234443337454,1555547400.0
0.31608786103658526,1555548300.0
0.33085837879436164,1555549200.0
0.4303576689382438,1555550100.0
0.5100752270517065,1555551000.0
0.38483351949919054,1555551900.0
0.24000328108602234,1555552800.0
0.30542320051499183,1555553700.0
0.3500454065202745,1555554600.0
0.36878463241150644,1555555500.0
0.3385187089242582,1555556400.0
0.3788078544054177,1555557300.0
0.2779154586631472,1555558200.0
0.3078243773424116,1555559100.0
0.32629142067230366,1555560000.0
0.3167283350839393,1555560900.0
0.29606263597973603,1555561800.0
0.27667169746916387,1555562700.0
0.32838647678485305,1555563600.0
0.34685405369151634,1555564500.0
0.3552327523707926,1555565400.0
0.35471972759321063,1555566300.0
0.37507093963710686,1555567200.0
0.2855198340785176,1555568100.0
0.2028306049278635,1555569000.0
0.4659724394665137,1555569900.0
0.3445221849983253,1555570800.0
0.2861613083549367,1555571700.0
0.35989668214173404,1555572600.0
0.3144546275407106,1555573500.0
0.3621528478491847,1555574400.0
0.28722013058141804,1555575300.0
0.3342440735347514,1555576200.0
0.3705183498387925,1555577100.0
0.3861464230841555,1555578000.0
0.4431895168486351,1555578900.0
0.3279548511696044,1555579800.0
0.3959187666332827,1555580700.0
0.36911843563735885,1555581600.0
0.31815382946865084,1555582500.0
0.3135488690375046,1555583400.0
0.32417933504464935,1555584300.0
0.30335398328958024,1555585200.0
0.27349652354977644,1555586100.0
0.3508800583197263,1555587000.0
0.2543057824108272,1555587900.0
0.35886808661667874,1555588800.0
0.2874539533222944,1555589700.0
0.38118478055468263,1555590600.0
0.27515367263317575,1555591500.0
0.3125291310602616,1555592400.0
0.2965749298126146,1555593300.0
0.3541409457607062,1555594200.0
0.3518764887816913,1555595100.0
0.33026182058691606,1555596000.0
0.3057771306479711,1555596900.0
0.3478353812530782,1555597800.0
0.32274840181310943,1555598700.0
0.3526330067760582,1555599600.0
0.33921401699475473,1555600500.0
0.2935879378237979,1555601400.0
0.2618052940825787,1555602300.0
0.3025265640086826,1555603200.0
0.2654323767753492,1555604100.0
0.34635049499540027,1555605000.0
0.3072144318646665,1555605900.0
0.31845602822856733,1555606800.0
0.2847721969941883,1555607700.0
0.29447473174183936,1555608600.0
0.2871186618616116,1555609500.0
0.3017389739422799,1555610400.0
0.34660406839236785,1555611300.0
0.3399771261157867,1555612200.0
0.24592835107847194,1555613100.0
0.4323580988211165,1555614000.0
0.39315956452984535,1555614900.0
0.38175970620778116,1555615800.0
0.24821978325969976,1555616700.0
0.33472129701678505,1555617600.0
0.324635483328924,1555618500.0
0.42766128536647385,1555619400.0
0.3045510934601368,1555620300.0
0.3359320105866508,1555621200.0
0.30402791636238163,1555622100.0
0.4015009643295581,1555623000.0
0.30035209599391655,1555623900.0
0.42056183202868513,1555632900.0
0.24242070089316564,1555633800.0
0.2952611432865122,1555634700.0
0.2176971399975296,1555635600.0
0.37593427329270457,1555636500.0
0.43054927556241124,1555637400.0
0.17093665915579154,1555638300.0
0.44556001520337346,1555639200.0
0.22035985787833456,1555640100.0
0.3446677579440251,1555641000.0
0.3570766288558544,1555641900.0
0.2824918934663245,1555642800.0
0.29966208944767864,1555643700.0
0.3187202637792917,1555644600.0
0.3174814291249356,1555645500.0
0.4034815948900761,1555646400.0
0.285655789788483,1555647300.0
0.26645024176145926,1555648200.0
0.2954938325757059,1555649100.0
0.30539507669643434,1555650000.0
0.31435591705354565,1555650900.0
0.291894706369828,1555651800.0
0.3026502256715326,1555652700.0
0.29058725826101056,1555653600.0
0.28214704987852135,1555654500.0
0.3385742122946444,1555655400.0
0.32611425372544806,1555656300.0
0.30335906172904764,1555657200.0
0.376783106025967,1555658100.0
0.33763719482884674,1555659000.0
0.38285649750394296,1555659900.0
0.3442072617129349,1555660800.0
0.3217455944474562,1555661700.0
0.3674149729136774,1555662600.0
0.3351782222671022,1555663500.0
0.3476310609303943,1555664400.0
0.2906900843611767,1555665300.0
0.3877777865036895,1555666200.0
0.3235433129581877,1555667100.0
0.3222375888651784,1555668000.0
0.2932780610482733,1555668900.0
0.33347381955470673,1555669800.0
0.30848373542117813,1555670700.0
0.32984723889849926,1555671600.0
0.3794804440578796,1555672500.0
0.376451817224288,1555673400.0
0.3709314988507691,1555674300.0
0.29410599401971754,1555675200.0
0.3709858837746602,1555676100.0
0.38838737872767254,1555677000.0
0.38977005195854064,1555677900.0
0.3551869742674304,1555678800.0
0.25501517985326344,1555679700.0
0.3513157170538634,1555680600.0
0.37275661328419096,1555681500.0
0.3052399541766759,1555682400.0
0.2270652724645552,1555683300.0
0.33500627546983947,1555684200.0
0.23650857328408845,1555685100.0
0.31578316208967366,1555686000.0
0.4297890653439427,1555686900.0
0.32618672797586135,1555687800.0
0.14574199328997292,1555688700.0
0.246180054645875,1555689600.0
0.2535918622616919,1555690500.0
0.37268232709271665,1555691400.0
0.19681356913270806,1555692300.0
0.2912854555851823,1555693200.0
0.37043544845318066,1555694100.0
0.1612612452941571,1555695000.0
0.3365245271644453,1555695900.0
0.5525491699438199,1555696800.0
0.5064481500858988,1555698600.0
0.33288213799035177,1555699500.0
0.4777200346834512,1555700400.0
0.07512616131607018,1555701300.0
0.31071388606196126,1555702200.0
0.5563710689229175,1555703100.0
0.338531655598773,1555704000.0
0.1657590043690411,1555704900.0
0.40857455778599233,1555705800.0
0.29348328245297667,1555706700.0
0.40320467834397744,1555707600.0
0.34171419172516576,1555708500.0
0.33888496876406543,1555709400.0
0.4524128768972314,1555710300.0
0.4443795969795639,1555719300.0
0.309763268260932,1555720200.0
0.2533120346856379,1555721100.0
0.41092377118490425,1555722000.0
0.43406318640317965,1555722900.0
0.4533580122545076,1555723800.0
0.3175337659627145,1555724700.0
0.2975822784561004,1555725600.0
0.36180654288366176,1555726500.0
0.3078478457579173,1555727400.0
0.24477331390393667,1555728300.0
0.489199154659033,1555729200.0
0.38951031006893944,1555730100.0
0.3775815117049793,1555731000.0
0.3467473152655223,1555731900.0
0.37189734644207406,1555732800.0
0.3329153280306095,1555733700.0
0.297784999528216,1555734600.0
0.4265823181097011,1555735500.0
0.37237876162220385,1555736400.0
0.3473160408043202,1555737300.0
0.3543092985215921,1555738200.0
0.3515739892010433,1555739100.0
0.3391059756742037,1555740000.0
0.36600809310549065,1555740900.0
0.3722784799083921,1555741800.0
0.377857555361839,1555742700.0
0.3779182056717553,1555743600.0
0.31470548817657434,1555744500.0
0.43866561900725964,1555745400.0
0.2994286367347476,1555746300.0
0.42170535042962837,1555747200.0
0.3654768498335496,1555748100.0
0.4462046730379237,1555749000.0
0.07037704979275605,1555749900.0
0.4740833151894617,1555750800.0
0.2682058210327106,1555751700.0
0.3721633430555389,1555752600.0
0.32381920953227955,1555753500.0
0.3272691525289505,1555754400.0
0.2343381590097177,1555755300.0
0.3539963621301065,1555756200.0
0.08628057491824068,1555757100.0
0.22424194838277345,1555758000.0
0.42841519530454786,1555758900.0
0.26023607690527356,1555759800.0
0.0998167066264622,1555760700.0
0.2797170725168529,1555761600.0
0.18533518329447785,1555762500.0
0.43447701830238,1555763400.0
0.38191713802263244,1555764300.0
0.3380473028297404,1555766100.0
0.18800731944803345,1555767000.0
0.4431009891529079,1555767900.0
0.23744612676479088,1555768800.0
0.4062722014822449,1555769700.0
0.4970032679780571,1555770600.0
0.5988090103336754,1555771500.0
0.19135557721311622,1555772400.0
0.4603897102233215,1555773300.0
0.3190074540562195,1555774200.0
0.39891352805530667,1555775100.0
0.19070682594300561,1555776000.0
0.4703371715834962,1555776900.0
0.22134289570188326,1555777800.0
0.6516382000435614,1555778700.0
0.4322296906326839,1555779600.0
0.264044955875494,1555780500.0
0.22469683407561,1555781400.0
0.26539354336130666,1555782300.0
0.2767621484114276,1555783200.0
0.25212752375876873,1555784100.0
0.276715911515258,1555785000.0
0.49911677957728706,1555785900.0
0.28500507598679853,1555786800.0
0.10684717221576245,1555787700.0
0.786433014230321,1555788600.0
0.42219475109616467,1555789500.0
0.1757537103167622,1555790400.0
0.1286670813198678,1555792200.0
0.23468747548326394,1555793100.0
0.129453907893183,1555794000.0
0.47006109792899514,1555794900.0
0.26201114252393143,1555796700.0
0.5326547260624106,1555804800.0
0.09014493054609314,1555805700.0
0.303585986104763,1555809300.0
0.5428289292720436,1555812000.0
0.3053474815457952,1555813800.0
0.024951709573521896,1555815600.0
0.40977621686241167,1555816500.0
0.2416182811671328,1555821900.0
0.4228802898430713,1555822800.0
0.40311505438667666,1555825500.0
0.37037390112170193,1555826400.0
0.1913766329086208,1555827300.0
0.5904223417064617,1555828200.0
0.11716539739465924,1555830000.0
0.05680935596332796,1555830900.0
0.2692129600795732,1555831800.0
0.7524062871155663,1555832700.0
0.025997246736302583,1555833600.0
0.25783872966624266,1555834500.0
0.1641706896037379,1555835400.0
0.18160609093123123,1555836300.0
0.6331976625089972,1555837200.0
0.3453287609351016,1555839000.0
0.23825293364213368,1555842600.0
0.2292304732566583,1555843500.0
0.2465486560056982,1555844400.0
0.575475617367977,1555845300.0
0.3856750328279442,1555846200.0
