arsnr,mse,date,class
8.063065879,0.475651057,1558354500,0
8.657661363,0.360906006,1558356300,0
0.297352212,0.936141243,1558357200,0
6.956481681,0.594060226,1558358100,0
6.781117558,0.626272718,1558359000,0
7.007825225,0.592349617,1558359900,0
6.532675007,0.634519131,1558360800,0
4.637329529,0.774092162,1558361700,0
7.697449291,0.527633175,1558362600,0
7.60849587,0.51512274,1558363500,0
7.210859499,0.56753019,1558364400,0
8.028560283,0.481640148,1558365300,0
6.968618155,0.586971243,1558366200,0
6.285843821,0.647066865,1558367100,0
7.328810218,0.566082349,1558368000,0
7.131386983,0.585799089,1558368900,0
6.976658034,0.589668092,1558369800,0
7.96537666,0.492457685,1558370700,0
7.464596069,0.542415154,1558371600,0
7.413898467,0.546934426,1558372500,0
8.395305676,0.432118286,1558373400,0
7.220966627,0.574451614,1558374300,0
7.795355794,0.511523239,1558375200,0
7.299462004,0.556957582,1558376100,0
7.83572325,0.511670769,1558377000,0
8.68298954,0.384969061,1558377900,0
8.156508905,0.456983769,1558378800,0
9.21425827,0.304297104,1558379700,0
8.73304102,0.383769216,1558380600,0
8.882103682,0.355828142,1558381500,0
8.022066626,0.472216999,1558382400,0
8.854515412,0.373791099,1558383300,0
8.402928144,0.435645552,1558384200,0
9.533785269,0.261812251,1558385100,0
9.3325532,0.29036977,1558386000,0
9.133146666,0.311458744,1558386900,0
8.442988765,0.415225405,1558387800,0
9.4171669,0.271296977,1558388700,0
8.675657855,0.383323446,1558397700,0
9.862144201,0.195040633,1558398600,0
9.318720618,0.291504971,1558399500,0
9.237688449,0.307652703,1558400400,0
8.774018364,0.370610815,1558401300,0
9.468894063,0.253374391,1558402200,0
9.323235717,0.282440524,1558403100,0
8.956272536,0.346376488,1558404000,0
8.711069491,0.380017636,1558404900,0
8.302632789,0.451307844,1558405800,0
9.034511286,0.32552869,1558406700,0
8.740216523,0.3794397,1558407600,0
8.244292789,0.443294626,1558408500,0
8.015563944,0.491448356,1558409400,0
