arsnr,mse,date,class
15.06026011,0.155374025,1558354500,0
14.7144603,0.093888693,1558356300,0
11.95368684,0.274802515,1558357200,0
14.24330091,0.2047586,1558358100,0
15.18346434,0.19520713,1558359000,0
15.14295736,0.166183028,1558359900,0
14.54851211,0.205372488,1558360800,0
14.17268545,0.227570011,1558361700,0
15.55888905,0.137091821,1558362600,0
15.00253625,0.146252005,1558363500,0
16.06837792,0.104161754,1558364400,0
15.62490699,0.115476587,1558365300,0
15.05628578,0.161760241,1558366200,0
15.83860632,0.162642138,1558367100,0
16.35235994,0.126967013,1558368000,0
15.26490635,0.163623179,1558368900,0
15.19323175,0.170607054,1558369800,0
15.59158477,0.100353457,1558370700,0
15.25794464,0.141355089,1558371600,0
15.65960593,0.142934419,1558372500,0
14.90177799,0.140972704,1558373400,0
15.58183736,0.128986869,1558374300,0
16.03526152,0.126182117,1558375200,0
15.71895042,0.118728127,1558376100,0
15.18049317,0.160437761,1558377000,0
16.29079402,0.081813523,1558377900,0
15.94121521,0.103663156,1558378800,0
15.52688857,0.108771591,1558379700,0
15.74845521,0.096869775,1558380600,0
16.07850983,0.082872826,1558381500,0
16.59445731,0.07492252,1558382400,0
16.20061847,0.089268658,1558383300,0
15.81312921,0.116578024,1558384200,0
16.01716223,0.077981267,1558385100,0
15.97767805,0.072772531,1558386000,0
16.23637632,0.077392744,1558386900,0
15.97815128,0.082815498,1558387800,0
15.83239166,0.076367474,1558388700,0
17.07318723,0.020377838,1558397700,0
16.02477765,0.058085408,1558398600,0
15.98337281,0.059828513,1558399500,0
16.32192889,0.072104124,1558400400,0
16.4475618,0.058825402,1558401300,0
15.60049776,0.082218601,1558402200,0
16.29644732,0.060017496,1558403100,0
16.55889629,0.063414815,1558404000,0
16.29861868,0.082734666,1558404900,0
16.37409644,0.066716974,1558405800,0
16.46931551,0.055750854,1558406700,0
16.81795193,0.076460037,1558407600,0
16.07504434,0.094336876,1558408500,0
16.03880743,0.115631618,1558409400,0
16.38921792,0.076488765,1558410300,0
16.20521048,0.112369077,1558411200,0
16.47087477,0.136767027,1558412100,0
15.74287293,0.142428614,1558413000,0
16.15487093,0.123786567,1558413900,0
15.72033952,0.128437903,1558414800,0
16.55877595,0.117729517,1558415700,0
14.9403693,0.156557914,1558416600,0
15.20862747,0.125234534,1558417500,0
15.61423032,0.151027648,1558418400,0
15.8851384,0.127529523,1558419300,0
14.91018483,0.176435354,1558420200,0
15.96781126,0.113022302,1558421100,0
16.17802764,0.130724399,1558422000,0
13.79015607,0.239929794,1558422900,0
14.31811399,0.264393581,1558423800,0
15.61249022,0.228699164,1558424700,0
13.23994593,0.281384365,1558425600,0
13.00880908,0.226183562,1558426500,0
13.52607796,0.275296889,1558427400,0
13.81781972,0.256626488,1558428300,0
14.04444357,0.243055847,1558429200,0
14.95598245,0.319231758,1558430100,0
14.82767892,0.32460645,1558431000,0
14.40189478,0.255877654,1558431900,0
14.2867964,0.263350776,1558432800,0
14.78492623,0.272318525,1558433700,0
14.71852699,0.226369875,1558434600,0
12.88020618,0.23617492,1558435500,0
16.01947219,0.198256172,1558436400,0
15.48833554,0.24957444,1558437300,0
14.89992402,0.244121042,1558438200,0
14.8748718,0.253908519,1558439100,0
14.13146654,0.248385818,1558440000,0
15.42982654,0.232855914,1558440900,0
14.80698352,0.260703418,1558441800,0
14.42052909,0.284355137,1558442700,0
16.2179793,0.259998701,1558443600,0
13.65197153,0.346686406,1558444500,0
17.19250229,0.201623606,1558445400,0
15.68322718,0.234529863,1558446300,0
15.00163923,0.258514949,1558447200,0
14.10864803,0.305720464,1558448100,0
14.42987056,0.252036891,1558449000,0
15.96873275,0.203056478,1558449900,0
15.02944763,0.292249365,1558450800,0
14.37508246,0.304993083,1558451700,0
15.53155873,0.207301924,1558452600,0
14.72344544,0.207419789,1558453500,0
14.67634072,0.226377745,1558454400,0
15.72209541,0.187763044,1558455300,0
14.70921373,0.236690126,1558456200,0
14.20352488,0.241948525,1558457100,0
14.23729052,0.274962501,1558458000,0
14.50957654,0.227091664,1558458900,0
16.33421708,0.23320001,1558459800,0
15.79439371,0.196808648,1558460700,0
14.13834681,0.245616192,1558461600,0
15.22683907,0.24065639,1558462500,0
15.92160042,0.233510059,1558463400,0
17.55064203,0.206152389,1558464300,0
16.92577355,0.179281755,1558465200,0
15.56487077,0.178476428,1558466100,0
11.7641072,0.225724272,1558467000,0
14.58326162,0.106492716,1558467900,0
15.8684413,0.172297529,1558468800,0
14.03968395,0.194342028,1558469700,0
15.6878376,0.238890727,1558470600,0
13.60054469,0.204122934,1558471500,0
14.59011413,0.131397612,1558496700,0
12.44934963,0.218939543,1558497600,0
14.04781718,0.200878961,1558498500,0
12.39554661,0.21678055,1558499400,0
12.63396032,0.270760531,1558500300,0
13.07268929,0.245747791,1558501200,0
14.13512207,0.157568843,1558502100,0
11.34359328,0.303088853,1558507500,0
11.58463878,0.268305824,1558508400,0
12.06353183,0.278505893,1558509300,0
13.55996526,0.215464454,1558510200,0
14.42533488,0.18035862,1558511100,0
12.73868294,0.251042222,1558512000,0
12.81059628,0.235764674,1558512900,0
11.76502496,0.30044985,1558513800,0
12.49585355,0.264729745,1558514700,0
13.21691058,0.223191981,1558515600,0
14.2332569,0.239928548,1558516500,0
13.83546829,0.211659225,1558517400,0
13.57503367,0.217247974,1558518300,0
13.90219851,0.236634192,1558519200,0
13.30501058,0.205889382,1558520100,0
13.76760798,0.210115642,1558521000,0
11.57694506,0.333877358,1558521900,0
13.07961966,0.233450066,1558522800,0
13.25844786,0.241364127,1558523700,0
12.70614899,0.2386803,1558524600,0
12.06474631,0.256351186,1558525500,0
13.26551707,0.219226006,1558526400,0
13.8256281,0.23526408,1558527300,0
14.37769982,0.224011227,1558528200,0
11.59727221,0.24337943,1558529100,0
13.16163117,0.229366599,1558530000,0
14.01864884,0.211575008,1558530900,0
14.03751183,0.204226962,1558531800,0
13.11842053,0.213132288,1558532700,0
14.34590526,0.214385391,1558533600,0
13.26411817,0.265750589,1558534500,0
12.81990985,0.222898489,1558535400,0
11.25169406,0.285091438,1558536300,0
13.95683573,0.222211903,1558537200,0
12.72556332,0.251042863,1558538100,0
12.81626822,0.269486519,1558539000,0
15.10002089,0.169459923,1558539900,0
13.7920962,0.229539422,1558540800,0
12.99030416,0.255154068,1558541700,0
15.27625209,0.151575326,1558542600,0
14.65345274,0.200777855,1558543500,0
14.53012939,0.197817162,1558544400,0
13.27652191,0.224607053,1558545300,0
10.75580491,0.299918964,1558546200,0
12.6460644,0.212423342,1558547100,0
13.55404252,0.223925033,1558548000,0
12.63390465,0.184888917,1558548900,0
14.34356724,0.173328992,1558549800,0
12.9761184,0.234318972,1558550700,0
11.2776243,0.271530131,1558551600,0
14.32258054,0.207630548,1558552500,0
16.20333667,0.190934509,1558553400,0
4.353792557,0.446059597,1558554300,0
12.48935282,0.222266583,1558555200,0
11.88104384,0.314068281,1558556100,0
13.15925246,0.209283749,1558557000,0
8.019897938,0.373376596,1558557900,0
13.81526943,0.137317614,1558558800,0
14.90451572,0.11046719,1558559700,0
11.44929447,0.252349609,1558560600,0
13.12516966,0.278148223,1558561500,0
13.42927076,0.142823116,1558569600,0
13.39836663,0.109771118,1558570500,0
14.47403443,0.190114583,1558571400,0
13.27916861,0.117249805,1558572300,0
15.83507069,0.100435271,1558573200,0
14.23295839,0.15429727,1558574100,0
16.48963244,0.091727445,1558575000,0
13.64177797,0.193774563,1558575900,0
15.51836331,0.121692998,1558576800,0
16.235752,0.143571418,1558577700,0
14.60438741,0.163464923,1558578600,0
15.8977915,0.129551463,1558579500,0
15.30167436,0.163341493,1558580400,0
13.03448415,0.120482699,1558581300,0
15.26287799,0.190630203,1558582200,0
13.79774624,0.213911133,1558583100,0
14.7734474,0.180207852,1558584000,0
11.94046242,0.257930195,1558584900,0
13.14657492,0.190460798,1558585800,0
12.64787952,0.20183271,1558586700,0
13.2132718,0.235183393,1558587600,0
12.54961303,0.249383397,1558588500,0
13.79613493,0.216408824,1558589400,0
12.39078743,0.254902946,1558590300,0
12.509412,0.233492164,1558591200,0
13.11351645,0.21147621,1558592100,0
10.91694647,0.296611863,1558593000,0
12.17855883,0.212944263,1558593900,0
14.01584215,0.235184488,1558594800,0
11.79135974,0.249757148,1558595700,0
12.66050436,0.260677365,1558596600,0
14.66074172,0.21095282,1558597500,0
13.40274706,0.204852351,1558598400,0
13.75866067,0.271796161,1558599300,0
13.59478571,0.21994296,1558600200,0
13.98464281,0.202170882,1558601100,0
12.41620415,0.228046503,1558602000,0
12.79147862,0.246378607,1558602900,0
13.03348568,0.253642675,1558603800,0
12.43282837,0.295224618,1558604700,0
15.18397908,0.210664936,1558605600,0
12.92352206,0.277579806,1558606500,0
12.2483994,0.242531405,1558607400,0
12.72578942,0.269993376,1558608300,0
12.88078338,0.196276633,1558609200,0
13.14722869,0.221127869,1558610100,0
13.89068177,0.206517396,1558611000,0
12.10643663,0.260422431,1558611900,0
12.99424468,0.240754593,1558612800,0
12.42396553,0.237012451,1558613700,0
13.74806674,0.237834726,1558614600,0
12.88924726,0.255041338,1558615500,0
13.21907621,0.207322616,1558616400,0
13.67074996,0.22167531,1558617300,0
12.47167026,0.241449633,1558618200,0
11.56913634,0.292800525,1558619100,0
11.76659136,0.285362729,1558620000,0
14.01749281,0.196367092,1558620900,0
13.2036094,0.245756745,1558621800,0
11.87605931,0.321420638,1558622700,0
12.88826162,0.256992576,1558623600,0
13.98025062,0.17658828,1558624500,0
12.53205275,0.21902232,1558625400,0
14.6114538,0.211278584,1558626300,0
13.26972438,0.237015922,1558627200,0
13.96027092,0.249433498,1558628100,0
13.1442388,0.197551259,1558629000,0
13.90517199,0.187788881,1558629900,0
12.82468876,0.237244161,1558630800,0
12.51394479,0.292743863,1558631700,0
12.45935189,0.232144428,1558632600,0
13.73807193,0.199060138,1558633500,0
14.4123006,0.174518059,1558634400,0
13.95782361,0.188533061,1558635300,0
13.89091115,0.240589976,1558636200,0
12.79277988,0.192709226,1558637100,0
15.13696789,0.175830304,1558638000,0
13.79080038,0.215264008,1558638900,0
16.35268823,0.201051157,1558639800,0
13.27038664,0.216702401,1558640700,0
14.61570225,0.122652917,1558641600,0
14.33871813,0.173353143,1558642500,0
8.723809091,0.195783162,1558643400,0
12.80656265,0.193733279,1558644300,0
12.09624058,0.270606751,1558645200,0
14.66344267,0.125691729,1558646100,0
17.83197132,0.091032817,1558647000,0
16.66967404,0.038086298,1558647900,0
16.95988558,0.036743889,1558656000,0
8.031988229,0.249321193,1558656900,0
11.82143586,0.310259116,1558657800,0
15.32265062,0.09835302,1558658700,0
5.774530571,0.266957251,1558659600,0
16.22951436,0.09940527,1558660500,0
13.79219741,0.220411193,1558661400,0
14.56506578,0.1267154,1558662300,0
17.49619605,0.066049412,1558663200,0
12.88452572,0.197740083,1558664100,0
12.55639628,0.288793724,1558665000,0
12.31079089,0.187765435,1558665900,0
15.40996251,0.216290516,1558666800,0
15.69548629,0.15069063,1558667700,0
14.53938516,0.183350187,1558668600,0
9.934095006,0.171171658,1558669500,0
11.98618164,0.222481723,1558670400,0
14.00323376,0.222587662,1558671300,0
13.71801426,0.239853631,1558672200,0
13.56208838,0.244740145,1558673100,0
13.09929317,0.226684159,1558674000,0
12.64427743,0.255911534,1558674900,0
14.06387985,0.21666485,1558675800,0
13.58094209,0.216093518,1558676700,0
13.05345123,0.259237503,1558677600,0
12.16656175,0.269672053,1558678500,0
13.38818572,0.174668686,1558679400,0
13.03698452,0.235231046,1558680300,0
12.87869276,0.229431226,1558681200,0
13.57391443,0.222520881,1558682100,0
14.42091601,0.226969092,1558683000,0
11.21861128,0.266695383,1558683900,0
12.27038946,0.296931006,1558684800,0
14.67627625,0.229921139,1558685700,0
13.46472479,0.196700941,1558686600,0
13.50912439,0.220495535,1558687500,0
11.34452905,0.274161702,1558688400,0
12.23379082,0.320772888,1558689300,0
12.66099328,0.242954524,1558690200,0
13.65536958,0.210749027,1558691100,0
13.46775552,0.230567551,1558692000,0
10.71742947,0.289625565,1558692900,0
12.7080896,0.245359092,1558693800,0
14.57622535,0.216524075,1558694700,0
13.92149987,0.240877819,1558695600,0
11.51692573,0.324020466,1558696500,0
14.2346274,0.196061465,1558697400,0
15.13933739,0.198330045,1558698300,0
13.74188854,0.215753755,1558699200,0
11.53694042,0.239199596,1558700100,0
14.12604397,0.191519466,1558701000,0
14.64945689,0.213447715,1558701900,0
12.6908231,0.219145798,1558702800,0
15.36981577,0.119204814,1558703700,0
12.83967063,0.241205241,1558704600,0
13.33999184,0.223264491,1558705500,0
12.65932489,0.264995236,1558706400,0
12.98559614,0.253028345,1558707300,0
13.3672793,0.223182561,1558708200,0
12.27590788,0.330662243,1558709100,0
13.08876446,0.262284027,1558710000,0
13.19024312,0.273569144,1558710900,0
12.70383823,0.226623342,1558711800,0
11.78972958,0.214275162,1558712700,0
12.49159332,0.286957588,1558713600,0
14.25834286,0.237795514,1558714500,0
13.50080394,0.258703208,1558715400,0
15.16552198,0.102524718,1558716300,0
11.09208534,0.289348351,1558717200,0
15.12768769,0.147822406,1558718100,0
12.53703231,0.190411778,1558719000,0
15.12352672,0.15859291,1558719900,0
14.19577517,0.182235874,1558720800,0
13.18812231,0.197439611,1558721700,0
15.57506272,0.199937812,1558722600,0
14.42212747,0.159931649,1558723500,0
12.00847489,0.293610823,1558724400,0
14.7700213,0.147330713,1558725300,0
11.06632968,0.252359024,1558726200,0
13.53417913,0.153419732,1558727100,0
13.95778171,0.128732281,1558728000,0
5.328633565,0.395667028,1558728900,0
14.87721112,0.164549447,1558729800,0
12.16395469,0.155730053,1558730700,0
14.33447202,0.065673126,1558731600,0
10.92771362,0.204797715,1558732500,0
12.90965321,0.126382937,1558733400,0
13.03170167,0.180284654,1558734300,0
13.32538195,0.214322327,1558742400,0
12.15242373,0.288186785,1558743300,0
13.97769088,0.171484253,1558745100,0
12.55432746,0.110561831,1558746900,0
3.122704993,0.487224929,1558748700,0
5.055679413,0.312199396,1558749600,0
9.643475429,0.18199796,1558750500,0
11.86064043,0.293369553,1558751400,0
12.35366847,0.232397137,1558752300,0
13.24343273,0.215276472,1558753200,0
15.24358325,0.029897968,1558754100,0
14.95143389,0.156898138,1558755000,0
13.01290973,0.200471409,1558755900,0
12.31768647,0.222114088,1558756800,0
14.17740347,0.239697215,1558757700,0
14.73984792,0.184607559,1558758600,0
13.00374506,0.217877584,1558759500,0
12.79937547,0.311871034,1558760400,0
13.25902072,0.200222515,1558761300,0
13.32542853,0.175722026,1558762200,0
13.06645199,0.25276266,1558763100,0
13.53941223,0.235143951,1558764000,0
14.06994816,0.212394863,1558764900,0
9.816166739,0.319671767,1558765800,0
11.51772777,0.214843998,1558766700,0
12.99488836,0.230778213,1558767600,0
11.62041898,0.259879919,1558768500,0
11.87757672,0.268839501,1558769400,0
12.61716177,0.249906256,1558770300,0
13.9072833,0.232873265,1558771200,0
13.76151558,0.246969801,1558772100,0
12.85659566,0.197684071,1558773000,0
12.94325704,0.221177668,1558773900,0
13.70125983,0.274365275,1558774800,0
12.78255631,0.19070929,1558775700,0
4.252730349,0.505671233,1558776600,0
9.338412247,0.383421122,1558777500,0
14.74723291,0.175740285,1558778400,0
12.17650601,0.250580128,1558779300,0
14.16682004,0.197320615,1558780200,0
11.83584068,0.281146314,1558781100,0
12.26607819,0.241735677,1558782000,0
13.68432349,0.241251371,1558782900,0
13.82901105,0.150038516,1558783800,0
13.14048463,0.254748211,1558784700,0
