arsnr,mse,date,class
10.98718892,0.228213886,1558354500,0
9.571887754,0.257836833,1558356300,0
10.25550301,0.248384485,1558357200,0
10.09681404,0.263235447,1558358100,0
11.56975555,0.218920242,1558359000,0
11.5366468,0.215541759,1558359900,0
11.09643401,0.226952057,1558360800,0
11.57793048,0.232749395,1558361700,0
11.62388909,0.215882616,1558362600,0
11.42786763,0.194345518,1558363500,0
12.0676429,0.182727827,1558364400,0
11.49598131,0.190509779,1558365300,0
11.51596747,0.216092198,1558366200,0
12.24674295,0.190145378,1558367100,0
12.36999813,0.189912851,1558368000,0
11.75839041,0.220953041,1558368900,0
11.22426201,0.248617404,1558369800,0
11.81808607,0.197645492,1558370700,0
11.5436618,0.206338959,1558371600,0
12.00281914,0.201622377,1558372500,0
10.95092305,0.241736538,1558373400,0
12.00821516,0.198674439,1558374300,0
12.16675201,0.197003488,1558375200,0
12.46527505,0.186810144,1558376100,0
11.24831358,0.218732162,1558377000,0
12.28496123,0.179711313,1558377900,0
12.02633982,0.183941644,1558378800,0
11.1335008,0.205827288,1558379700,0
11.50575902,0.18815507,1558380600,0
11.64059212,0.200809339,1558381500,0
12.69137998,0.144921202,1558382400,0
11.99124423,0.171615787,1558383300,0
11.17285613,0.222819777,1558384200,0
10.28711174,0.231104747,1558385100,0
10.05643579,0.27278389,1558386000,0
11.54099502,0.207400097,1558386900,0
12.0048227,0.175536135,1558387800,0
11.13372952,0.201000857,1558388700,0
13.76371439,0.060045204,1558397700,0
10.74101291,0.152152899,1558398600,0
11.30377412,0.202261579,1558399500,0
12.04370567,0.186650723,1558400400,0
11.91518135,0.141031584,1558401300,0
10.11539766,0.215726933,1558402200,0
11.28614899,0.168205639,1558403100,0
12.44198102,0.150521129,1558404000,0
11.98575873,0.18548327,1558404900,0
12.61934994,0.121379054,1558405800,0
12.29920109,0.163820283,1558406700,0
11.67294972,0.169004423,1558407600,0
11.92741215,0.184817778,1558408500,0
12.2801197,0.175156857,1558409400,0
12.3153538,0.165023905,1558410300,0
12.57869028,0.171543605,1558411200,0
12.09243457,0.194907005,1558412100,0
11.96075809,0.186342312,1558413000,0
12.2102494,0.182637551,1558413900,0
12.02113244,0.184023407,1558414800,0
12.31758298,0.182509413,1558415700,0
11.23896796,0.215915719,1558416600,0
11.37949901,0.194649477,1558417500,0
11.92935515,0.204498809,1558418400,0
11.67824515,0.218792982,1558419300,0
11.10181681,0.231056826,1558420200,0
11.02961679,0.24532613,1558421100,0
11.93831223,0.203855729,1558422000,0
10.86880927,0.260898105,1558422900,0
11.88256995,0.222378524,1558423800,0
12.36745599,0.217159676,1558424700,0
11.11629287,0.265102597,1558425600,0
11.26843801,0.236565814,1558426500,0
11.98640432,0.231573696,1558427400,0
11.4932414,0.238790417,1558428300,0
11.87630689,0.232227538,1558429200,0
11.454675,0.27363503,1558430100,0
11.28611484,0.300831257,1558431000,0
11.58752471,0.259313505,1558431900,0
11.45386222,0.253914313,1558432800,0
11.62585513,0.252573494,1558433700,0
12.23773325,0.232000206,1558434600,0
11.92730132,0.214159401,1558435500,0
12.63649568,0.192824764,1558436400,0
11.89301009,0.244744507,1558437300,0
12.37389705,0.224228845,1558438200,0
12.2433109,0.230922554,1558439100,0
12.34140935,0.226371086,1558440000,0
12.6384788,0.209160339,1558440900,0
12.64249382,0.196459124,1558441800,0
11.79321051,0.261313133,1558442700,0
12.43634022,0.241143929,1558443600,0
12.14752217,0.25153895,1558444500,0
13.74510633,0.18854617,1558445400,0
12.81022298,0.198545179,1558446300,0
12.05075432,0.236504026,1558447200,0
12.03613511,0.234054202,1558448100,0
12.28794712,0.222342542,1558449000,0
13.19543723,0.196925035,1558449900,0
12.57534416,0.245163455,1558450800,0
12.42192493,0.279019703,1558451700,0
13.23004331,0.194948996,1558452600,0
12.34787967,0.198222852,1558453500,0
13.47524036,0.186260465,1558454400,0
13.42564697,0.187700149,1558455300,0
12.03272219,0.213716435,1558456200,0
11.75439356,0.219352371,1558457100,0
11.93937395,0.213614373,1558458000,0
12.79800915,0.204407349,1558458900,0
13.61825663,0.186764349,1558459800,0
13.17131653,0.185806094,1558460700,0
11.66294517,0.205177222,1558461600,0
12.31275666,0.210719087,1558462500,0
13.01134863,0.188375671,1558463400,0
13.50380645,0.204747081,1558464300,0
13.79418015,0.183135362,1558465200,0
11.34186849,0.209900386,1558466100,0
10.32495124,0.216319748,1558467000,0
11.09552411,0.154285018,1558467900,0
11.72118683,0.180123906,1558468800,0
11.95745667,0.159688319,1558469700,0
10.77325594,0.21937584,1558470600,0
10.22978358,0.237651481,1558471500,0
10.79064292,0.224346204,1558496700,0
9.975485382,0.253207148,1558497600,0
10.76846769,0.216413088,1558498500,0
10.24554684,0.249876097,1558499400,0
10.29749002,0.259902472,1558500300,0
10.46164938,0.243057553,1558501200,0
11.38982046,0.191584382,1558502100,0
9.549343873,0.265176385,1558507500,0
9.548767771,0.285462234,1558508400,0
9.904206311,0.261728788,1558509300,0
10.47064286,0.2418275,1558510200,0
10.79679576,0.217607259,1558511100,0
10.12744712,0.238544017,1558512000,0
10.56278087,0.222021142,1558512900,0
9.527588862,0.269667895,1558513800,0
9.798669415,0.283193627,1558514700,0
10.28615962,0.248013564,1558515600,0
11.05268831,0.24488913,1558516500,0
10.38579297,0.251956803,1558517400,0
10.78080462,0.228056231,1558518300,0
10.47811057,0.233222536,1558519200,0
10.80868579,0.201214142,1558520100,0
10.71989693,0.248284294,1558521000,0
9.531625981,0.278452863,1558521900,0
10.67977092,0.225441734,1558522800,0
10.04569163,0.271491207,1558523700,0
10.29616124,0.227819826,1558524600,0
10.32905616,0.237115754,1558525500,0
10.6147869,0.238499771,1558526400,0
10.77919655,0.211159102,1558527300,0
11.12443529,0.220278298,1558528200,0
9.555946856,0.250830821,1558529100,0
10.59551597,0.22970762,1558530000,0
11.17017955,0.204085381,1558530900,0
10.75614841,0.227837643,1558531800,0
10.69734808,0.224948407,1558532700,0
11.21798041,0.235390656,1558533600,0
10.6527513,0.224302272,1558534500,0
10.59994312,0.219169925,1558535400,0
9.977057102,0.240502226,1558536300,0
10.65642321,0.25544401,1558537200,0
10.77712158,0.241705503,1558538100,0
10.73233741,0.264848813,1558539000,0
12.16346879,0.195327072,1558539900,0
11.37477126,0.204456354,1558540800,0
10.66592495,0.238079844,1558541700,0
11.72870755,0.177146587,1558542600,0
11.39974816,0.207007317,1558543500,0
11.40836331,0.219641688,1558544400,0
11.23909214,0.204164948,1558545300,0
9.564221863,0.24804317,1558546200,0
10.43416763,0.205530084,1558547100,0
11.06354043,0.230144744,1558548000,0
10.69590649,0.180552989,1558548900,0
11.77423751,0.184252385,1558549800,0
10.39167059,0.238962635,1558550700,0
9.733949487,0.223950285,1558551600,0
11.01571983,0.219353957,1558552500,0
11.39780898,0.197482052,1558553400,0
7.589916294,0.295043385,1558554300,0
10.08335313,0.204006416,1558555200,0
9.727469749,0.250971122,1558556100,0
10.80139011,0.182900649,1558557000,0
7.35375161,0.313654211,1558557900,0
11.46823757,0.167885419,1558558800,0
11.16680135,0.15922094,1558559700,0
8.913401177,0.263890352,1558560600,0
10.2028477,0.250125398,1558561500,0
10.00039226,0.22822811,1558569600,0
10.6853592,0.224842223,1558570500,0
10.99082078,0.232655411,1558571400,0
10.18361276,0.207788318,1558572300,0
11.50472484,0.20428462,1558573200,0
11.02161998,0.151742696,1558574100,0
12.04860125,0.126271397,1558575000,0
10.84787906,0.191574674,1558575900,0
11.99268944,0.152973302,1558576800,0
12.16921448,0.144868265,1558577700,0
11.05184488,0.196800285,1558578600,0
11.54162417,0.173842878,1558579500,0
11.76697486,0.173164959,1558580400,0
10.72298249,0.210665321,1558581300,0
10.9574399,0.23878958,1558582200,0
10.72556158,0.221764201,1558583100,0
11.27404843,0.201554122,1558584000,0
9.960982513,0.24317179,1558584900,0
10.47581325,0.234254987,1558585800,0
10.32667098,0.2275815,1558586700,0
10.32495255,0.232629176,1558587600,0
9.911659407,0.265434518,1558588500,0
10.6078524,0.227552988,1558589400,0
9.866360817,0.248615674,1558590300,0
9.87665132,0.262982247,1558591200,0
10.14446954,0.244724865,1558592100,0
9.315155771,0.274619698,1558593000,0
9.701194783,0.270978006,1558593900,0
10.77423682,0.248900702,1558594800,0
9.126585509,0.258013976,1558595700,0
9.864449249,0.259485209,1558596600,0
10.84649663,0.215393877,1558597500,0
10.49408696,0.22027724,1558598400,0
10.12310203,0.273972136,1558599300,0
10.1283789,0.249690372,1558600200,0
10.88761462,0.222263416,1558601100,0
9.881561255,0.243448831,1558602000,0
9.66749514,0.254424681,1558602900,0
10.37970292,0.244127934,1558603800,0
9.953469343,0.266328891,1558604700,0
10.91496432,0.257963032,1558605600,0
10.19694309,0.255033575,1558606500,0
10.20529821,0.267432019,1558607400,0
9.983127376,0.248232852,1558608300,0
10.27600961,0.209675834,1558609200,0
10.66072566,0.22657728,1558610100,0
10.66312263,0.224834054,1558611000,0
9.893207342,0.249918074,1558611900,0
10.37320749,0.246783864,1558612800,0
10.08232062,0.240661945,1558613700,0
10.62495829,0.235951835,1558614600,0
10.28879014,0.258070972,1558615500,0
10.74313563,0.214982863,1558616400,0
10.98740266,0.221900369,1558617300,0
9.967470211,0.274173295,1558618200,0
9.883746074,0.260518004,1558619100,0
9.997098541,0.269948372,1558620000,0
11.03990653,0.209461545,1558620900,0
10.58593912,0.224209556,1558621800,0
9.978487969,0.278640512,1558622700,0
10.16465088,0.253310391,1558623600,0
11.14878065,0.197352811,1558624500,0
10.44708962,0.227655933,1558625400,0
11.14203469,0.226455608,1558626300,0
10.46594598,0.229980324,1558627200,0
10.85703169,0.240670521,1558628100,0
10.45799583,0.252855669,1558629000,0
11.21484092,0.211919756,1558629900,0
10.33600179,0.218105531,1558630800,0
10.164118,0.26814791,1558631700,0
10.70759794,0.243884519,1558632600,0
10.62708514,0.212837385,1558633500,0
11.19755774,0.203385792,1558634400,0
11.32995024,0.214122542,1558635300,0
10.87753538,0.233969895,1558636200,0
10.80285147,0.206828042,1558637100,0
11.23184392,0.219366064,1558638000,0
11.38382228,0.231492199,1558638900,0
12.22801637,0.208601201,1558639800,0
10.52978611,0.228861441,1558640700,0
10.77223913,0.168178602,1558641600,0
11.40685299,0.184311605,1558642500,0
9.484091636,0.18127228,1558643400,0
10.19581433,0.244028647,1558644300,0
9.571434247,0.257835042,1558645200,0
11.34091764,0.1677236,1558646100,0
11.43924321,0.279194551,1558647000,0
12.99280464,0.087419249,1558647900,0
11.55662639,0.17760663,1558656000,0
8.893420189,0.220190441,1558656900,0
9.705924699,0.208048405,1558657800,0
11.2600474,0.160598687,1558658700,0
7.432934563,0.267308188,1558659600,0
10.99267708,0.210511793,1558660500,0
11.27859719,0.185258305,1558661400,0
10.82569514,0.178015775,1558662300,0
12.68298347,0.145202945,1558663200,0
10.65147921,0.203278826,1558664100,0
10.5701603,0.20935556,1558665000,0
10.90410912,0.183500199,1558665900,0
10.40513449,0.290097616,1558666800,0
11.40832019,0.18010894,1558667700,0
11.37631649,0.181452481,1558668600,0
9.771218815,0.278230118,1558669500,0
10.03302633,0.252831554,1558670400,0
10.80278312,0.242184444,1558671300,0
10.44525372,0.244992729,1558672200,0
10.64193823,0.219038303,1558673100,0
10.13116792,0.24991493,1558674000,0
10.00080109,0.259066,1558674900,0
10.56714761,0.230824674,1558675800,0
10.51721321,0.233752964,1558676700,0
10.36908468,0.237639857,1558677600,0
10.08471227,0.24814147,1558678500,0
10.04670136,0.257407068,1558679400,0
10.43827194,0.244356612,1558680300,0
10.32352648,0.236668887,1558681200,0
10.73326578,0.227762842,1558682100,0
10.64831312,0.241841021,1558683000,0
9.429383775,0.291222952,1558683900,0
9.286421933,0.256975814,1558684800,0
10.73980511,0.242519884,1558685700,0
10.81754195,0.216265517,1558686600,0
10.77910399,0.240385434,1558687500,0
9.689615893,0.268791063,1558688400,0
9.56586039,0.29171472,1558689300,0
9.9798339,0.272173049,1558690200,0
10.63560433,0.22572394,1558691100,0
10.24102641,0.250616842,1558692000,0
9.338541122,0.264202918,1558692900,0
9.859517689,0.257803711,1558693800,0
11.198381,0.209009521,1558694700,0
10.55360131,0.255239103,1558695600,0
8.865612074,0.291987963,1558696500,0
11.11946511,0.231081641,1558697400,0
11.63892652,0.211559566,1558698300,0
10.86764918,0.225743826,1558699200,0
10.05375661,0.246287975,1558700100,0
11.49193198,0.193166335,1558701000,0
11.50461763,0.199130794,1558701900,0
10.57140653,0.216335768,1558702800,0
11.53708099,0.215310198,1558703700,0
10.64131334,0.224987225,1558704600,0
10.9859893,0.215604571,1558705500,0
10.12900119,0.235023147,1558706400,0
10.95505613,0.225550353,1558707300,0
10.63138852,0.243326259,1558708200,0
10.04575221,0.288677847,1558709100,0
