arsnr,mse,date,class
5.840627067,0.503757501,1558354500,0
6.721946917,0.41216859,1558356300,0
2.508707968,0.682469367,1558357200,0
5.540452709,0.534894977,1558358100,0
4.910314017,0.575820683,1558359000,0
5.310462343,0.54626437,1558359900,0
4.782057,0.600376623,1558360800,0
3.999729145,0.604087313,1558361700,0
5.657283332,0.551118514,1558362600,0
5.230361211,0.555288203,1558363500,0
5.300151892,0.532292846,1558364400,0
5.151308056,0.570858057,1558365300,0
5.14328456,0.582178021,1558366200,0
4.64607679,0.599452202,1558367100,0
5.134123051,0.57017167,1558368000,0
5.200793866,0.569343807,1558368900,0
5.088193428,0.57696477,1558369800,0
5.690704694,0.536592608,1558370700,0
5.299270555,0.554327319,1558371600,0
5.265854221,0.568164828,1558372500,0
5.567317961,0.581358233,1558373400,0
5.212094156,0.566784064,1558374300,0
5.442356793,0.560056916,1558375200,0
5.183224754,0.564445831,1558376100,0
5.387242309,0.549915482,1558377000,0
5.883390739,0.517504835,1558377900,0
5.829028609,0.532603233,1558378800,0
6.681912309,0.482712282,1558379700,0
6.368843757,0.484775401,1558380600,0
6.337168439,0.484968377,1558381500,0
5.943177055,0.519929407,1558382400,0
6.537628379,0.469322607,1558383300,0
5.870178781,0.532925041,1558384200,0
6.917612587,0.432442177,1558385100,0
6.711453109,0.463301261,1558386000,0
6.866135256,0.464699142,1558386900,0
6.535162212,0.468789465,1558387800,0
7.468855736,0.411703291,1558388700,0
7.373483855,0.352437088,1558397700,0
8.464042067,0.276754195,1558398600,0
7.132367687,0.429017584,1558399500,0
7.249440214,0.414002736,1558400400,0
7.114218397,0.389644894,1558401300,0
7.564770741,0.377527361,1558402200,0
7.86063054,0.346148565,1558403100,0
6.912976303,0.424633892,1558404000,0
6.956243988,0.433032673,1558404900,0
6.061929954,0.478769519,1558405800,0
6.604166245,0.461414825,1558406700,0
6.750065843,0.420246348,1558407600,0
6.220355667,0.468774271,1558408500,0
5.963961755,0.505720682,1558409400,0
6.274942418,0.468962343,1558410300,0
5.071078762,0.556650259,1558411200,0
5.359176171,0.53043695,1558412100,0
5.29088929,0.535256354,1558413000,0
5.019343197,0.553604259,1558413900,0
5.205620105,0.560729623,1558414800,0
5.129049676,0.555626032,1558415700,0
5.137452007,0.550643526,1558416600,0
5.552255867,0.520134345,1558417500,0
5.01706711,0.549215485,1558418400,0
5.559308914,0.531058094,1558419300,0
5.241456677,0.557074231,1558420200,0
6.281794723,0.486880751,1558421100,0
5.760595044,0.516059093,1558422000,0
3.726301089,0.616143968,1558422900,0
3.112392766,0.639711673,1558423800,0
2.964392106,0.65090058,1558424700,0
2.898772244,0.658939115,1558425600,0
2.711767016,0.651768139,1558426500,0
2.751647237,0.660602414,1558427400,0
2.878800015,0.660581918,1558428300,0
2.663932805,0.661908922,1558429200,0
2.585938124,0.678676191,1558430100,0
2.536245888,0.687190325,1558431000,0
2.425821721,0.689395312,1558431900,0
2.488407585,0.676245822,1558432800,0
2.657130048,0.669261978,1558433700,0
2.614722581,0.705078489,1558434600,0
2.510369599,0.677306194,1558435500,0
2.634806153,0.650587464,1558436400,0
2.369309716,0.684316115,1558437300,0
2.554336182,0.688534327,1558438200,0
2.361938264,0.672521937,1558439100,0
2.202768227,0.699958279,1558440000,0
2.167475714,0.703913717,1558440900,0
2.208828268,0.713826503,1558441800,0
1.894884086,0.720536861,1558442700,0
2.134518636,0.718514591,1558443600,0
1.756820049,0.754401958,1558444500,0
2.027269151,0.716876343,1558445400,0
2.488315505,0.701283176,1558446300,0
1.833083967,0.72893445,1558447200,0
1.675293347,0.749976778,1558448100,0
1.992054053,0.721240406,1558449000,0
1.90419258,0.743997793,1558449900,0
1.880494676,0.733648162,1558450800,0
1.816450035,0.7673607,1558451700,0
1.740878876,0.759254297,1558452600,0
2.275782085,0.680343458,1558453500,0
1.567821512,0.778512451,1558454400,0
1.802704659,0.765693083,1558455300,0
1.882378145,0.727891239,1558456200,0
2.030104109,0.716031747,1558457100,0
2.152098432,0.696746568,1558458000,0
1.72081174,0.75252062,1558458900,0
1.88015789,0.735335415,1558459800,0
1.678927706,0.749141229,1558460700,0
1.94165166,0.705433697,1558461600,0
1.985717349,0.723202334,1558462500,0
2.319995381,0.696422855,1558463400,0
2.053560154,0.739808493,1558464300,0
1.762134058,0.76030449,1558465200,0
2.07912807,0.703627257,1558466100,0
1.651177981,0.753094658,1558467000,0
2.152844641,0.71413808,1558467900,0
1.739521071,0.764129444,1558468800,0
1.607013389,0.789841035,1558469700,0
2.006784455,0.704016571,1558470600,0
1.433837593,0.777650399,1558471500,0
2.618247148,0.684997107,1558496700,0
2.381461007,0.683401654,1558497600,0
2.881606324,0.654828284,1558498500,0
2.784554347,0.672028192,1558499400,0
2.466784211,0.688149137,1558500300,0
2.726883425,0.654677569,1558501200,0
3.036787914,0.620068605,1558502100,0
2.927225532,0.643278139,1558507500,0
2.843096294,0.657689793,1558508400,0
2.786090666,0.66424663,1558509300,0
3.064568838,0.652807527,1558510200,0
3.288548752,0.620971508,1558511100,0
2.675071179,0.661337907,1558512000,0
3.12914665,0.629975911,1558512900,0
2.611488138,0.669177649,1558513800,0
2.574004253,0.662145617,1558514700,0
2.837441782,0.646650097,1558515600,0
3.148732072,0.64149557,1558516500,0
2.824807033,0.661783002,1558517400,0
2.844715754,0.662638238,1558518300,0
2.679676205,0.662466519,1558519200,0
3.024382009,0.648978997,1558520100,0
2.693757631,0.654276871,1558521000,0
2.385804025,0.68278444,1558521900,0
2.622373107,0.661176932,1558522800,0
2.465607982,0.691587131,1558523700,0
