date,mse
1557446400.0,0.6078053610579324
1557447300.0,0.2512793648503924
1557448200.0,0.114784683565548
1557449100.0,0.22451583966037222
1557450000.0,0.3611994116098515
1557450900.0,0.23626218325260165
1557451800.0,0.27802116434201707
1557452700.0,0.2699166026551112
1557453600.0,0.14873942011522662
1557454500.0,0.2582528030174485
1557455400.0,0.1937952706351352
1557456300.0,0.1492486760992933
1557457200.0,0.37081981080590837
1557458100.0,0.23231039868682893
1557459000.0,0.18011744873162286
1557459900.0,0.26870406145190784
1557460800.0,0.3275100624968583
1557461700.0,0.1727971161352857
1557462600.0,0.22559091784847193
1557463500.0,0.2609903236731588
1557464400.0,0.27797255121216474
1557465300.0,0.24662446672856483
1557466200.0,0.28308883655560924
1557467100.0,0.2808862417927742
1557468000.0,0.26290451709818435
1557468900.0,0.25980983982755607
1557469800.0,0.21042095388069623
1557470700.0,0.2177596546825428
1557471600.0,0.239278309784321
1557472500.0,0.2732493534398497
1557473400.0,0.3288161928787317
1557474300.0,0.2211307662690943
1557475200.0,0.311108834764404
1557476100.0,0.2085184917270888
1557477000.0,0.20382432145171298
1557477900.0,0.2815667496227065
1557478800.0,0.2247908975484398
1557479700.0,0.21267278176288076
1557480600.0,0.3131419155804055
1557481500.0,0.2559111713374413
1557482400.0,0.29055489050856836
1557483300.0,0.3247180734802401
1557484200.0,0.22091240888191072
1557485100.0,0.28461448743267637
1557486000.0,0.24470482905873733
1557486900.0,0.2772117763015366
1557487800.0,0.24287851705518965
1557488700.0,0.2959333695004672
1557489600.0,0.3743407335644523
1557490500.0,0.1921740622612573
1557491400.0,0.22166445350583897
1557492300.0,0.2513160453404316
1557493200.0,0.2857092852217897
1557494100.0,0.210890337081796
1557495000.0,0.2368613443875196
1557495900.0,0.30581680360827634
1557496800.0,0.20083959361646075
1557497700.0,0.26246457317027144
1557498600.0,0.27977694889521326
1557499500.0,0.2635603267623059
1557500400.0,0.29111841484500967
1557501300.0,0.27799325290897264
1557502200.0,0.281273320211773
1557503100.0,0.25833184644109736
1557504000.0,0.30240374636688566
1557504900.0,0.3138154515909328
1557505800.0,0.2059886350331367
1557506700.0,0.2849912787672958
1557507600.0,0.33080843906232443
1557508500.0,0.28144640542491495
1557509400.0,0.2558150405250202
1557510300.0,0.24481147193151967
1557511200.0,0.26568235856633493
1557512100.0,0.24291118245918292
1557513000.0,0.26320611768648416
1557513900.0,0.24549010861994694
1557514800.0,0.32565977727174966
1557515700.0,0.24015182765293175
1557516600.0,0.19462652051853158
1557517500.0,0.22830681537074274
1557518400.0,0.2545821147562527
1557519300.0,0.24256646325358178
1557520200.0,0.12830469872143652
1557521100.0,0.2709181123331852
1557522000.0,0.24944396062971247
1557522900.0,0.2928515294509127
1557523800.0,0.1342739445239146
1557524700.0,0.26733927593327633
1557532800.0,0.18768549161000547
1557533700.0,0.13771815765372805
1557534600.0,0.10930600622318881
1557535500.0,0.1218287837191132
1557536400.0,0.2881240828199857
1557537300.0,0.2100150198253286
1557538200.0,0.34987759991516176
1557539100.0,0.054861691702893844
1557540000.0,0.20659044126637113
1557540900.0,0.18681314203248617
1557541800.0,0.2162836426428103
1557542700.0,0.2678919889807033
1557543600.0,0.155767899604508
1557544500.0,0.33631659009361575
1557545400.0,0.1923381205305836
1557546300.0,0.16459280304831383
1557547200.0,0.22793545168404708
1557548100.0,0.2094670531734139
1557549000.0,0.24511896505238165
