date,mse
1555459200.0,0.6727522381123311
1555460100.0,0.6827686630235915
1555461000.0,0.703509167350571
1555461900.0,0.7327775805964848
1555462800.0,0.7565048731235429
1555463700.0,0.6629338490956781
1555464600.0,0.5887358362983673
1555465500.0,0.6532898200347153
1555466400.0,0.8116211447856606
1555467300.0,0.6917004851436938
1555468200.0,0.6868408402595693
1555469100.0,0.7945524804302145
1555470000.0,0.6892368442006784
1555470900.0,0.6805541000336057
1555471800.0,0.7306825359503336
1555472700.0,0.7200465645329699
1555473600.0,0.7219119358354835
1555474500.0,0.6996374541571595
1555475400.0,0.7094485672346621
1555476300.0,0.7463759429943614
1555477200.0,0.7108179398143425
1555478100.0,0.7666312453847384
1555479000.0,0.7425908949615252
1555479900.0,0.7356168060880731
1555480800.0,0.743522869708685
1555481700.0,0.6931988730343124
1555482600.0,0.7621993277512897
1555483500.0,0.7371321448972208
1555484400.0,0.7276669741918506
1555485300.0,0.7019966731523786
1555486200.0,0.7710874141863163
1555487100.0,0.7568532696374815
1555488000.0,0.7481225571336932
1555488900.0,0.7308261791920655
1555489800.0,0.759520024278799
1555490700.0,0.7647229806624329
1555491600.0,0.7496189265270589
1555492500.0,0.7702734399348848
1555493400.0,0.7098328609553297
1555494300.0,0.7124787556123559
1555495200.0,0.6436403551461074
1555496100.0,0.7181874890745586
1555497000.0,0.7133981385257255
1555497900.0,0.7102461871026681
1555498800.0,0.7205445037273835
1555499700.0,0.751548607289475
1555500600.0,0.7141423634245212
1555501500.0,0.7846273494056152
1555502400.0,0.6098335281531861
1555503300.0,0.7497827529523925
1555504200.0,0.6683892598218973
1555505100.0,0.7407546529980386
1555506000.0,0.7214387754183346
1555506900.0,0.7126018048503551
1555507800.0,0.6857884377211008
1555508700.0,0.7676747956542898
1555509600.0,0.725699909608684
1555510500.0,0.7120602132212562
1555511400.0,0.7477608976669289
1555512300.0,0.7261248564060061
1555513200.0,0.7580164368017654
1555514100.0,0.6932795634479897
1555515000.0,0.7260382844631681
1555515900.0,0.6839275779450407
1555516800.0,0.7122205660887259
1555517700.0,0.7156154175134184
1555518600.0,0.7039195810011846
1555519500.0,0.7804740636534994
1555520400.0,0.6992332021636258
1555521300.0,0.7284370258796904
1555522200.0,0.7252555874140659
1555523100.0,0.702637867835488
1555524000.0,0.7366203937794595
1555524900.0,0.7257864579107595
1555525800.0,0.7068196730073253
1555526700.0,0.749399548719005
1555527600.0,0.6772801375096031
1555528500.0,0.6566113185471841
1555529400.0,0.646887413535398
1555530300.0,0.7110853693755635
1555531200.0,0.7086618248143005
1555532100.0,0.7675468172958159
1555533000.0,0.7228074889577757
1555533900.0,0.642156362419493
1555534800.0,0.729379006657537
1555535700.0,0.6786522253038931
1555536600.0,0.6041897093957737
1555537500.0,0.6841337890923137
1555546500.0,0.804874943696284
1555547400.0,0.7777187030083363
1555548300.0,0.7806217265757862
1555549200.0,0.6796687545064783
1555550100.0,0.6445976971860994
1555551000.0,0.7277000698308983
1555551900.0,0.6178268461721579
1555552800.0,0.7539977937396501
1555553700.0,0.6336629142320762
1555554600.0,0.7406941436787474
1555555500.0,0.6942124438013687
1555556400.0,0.6858713666928958
1555557300.0,0.7311582172469672
1555558200.0,0.7147311265713978
1555559100.0,0.7109582921145826
1555560000.0,0.6867258044902546
1555560900.0,0.7333072770276328
1555561800.0,0.7421051314010915
1555562700.0,0.6948511177285024
1555563600.0,0.746399576859644
1555564500.0,0.7571697385672835
1555565400.0,0.6957890960039903
1555566300.0,0.6918227063654959
1555567200.0,0.7376369495553112
1555568100.0,0.7148273328230443
1555569000.0,0.7834361501177387
1555569900.0,0.7044249826474355
1555570800.0,0.7707790529083544
1555571700.0,0.7096983893486739
1555572600.0,0.7204392281680162
1555573500.0,0.728603186098986
1555574400.0,0.700455545842479
1555575300.0,0.7100909139050129
1555576200.0,0.7055741886155418
1555577100.0,0.745226696937834
1555578000.0,0.7245609240758002
1555578900.0,0.6072192113105332
1555579800.0,0.7653489178455001
1555580700.0,0.7295543208313174
1555581600.0,0.7445201466621199
1555582500.0,0.7642087241639308
1555583400.0,0.8074017372740913
1555584300.0,0.7680744230369368
1555585200.0,0.708399504493023
1555586100.0,0.6899392902957536
1555587000.0,0.7770923890903851
1555587900.0,0.7253265426727292
1555588800.0,0.6948621317524442
1555589700.0,0.713719634829959
1555590600.0,0.7424759853001012
1555591500.0,0.6915854974825555
1555592400.0,0.7918084560364351
1555593300.0,0.6199179912798359
1555594200.0,0.6821845457206348
1555595100.0,0.7044754955189031
1555596000.0,0.7027635129597792
1555596900.0,0.7323074538520833
1555597800.0,0.7461658504070849
1555598700.0,0.6485681884553384
1555599600.0,0.6636557126294595
1555600500.0,0.7198277932057607
1555601400.0,0.7471972446802261
1555602300.0,0.6896556506867091
1555603200.0,0.6625741874073953
1555604100.0,0.7399494767376691
1555605000.0,0.7316561311185795
1555605900.0,0.7596694834705465
1555606800.0,0.7881349672700627
1555607700.0,0.7823693110648844
1555608600.0,0.6543170745012454
1555609500.0,0.7206011959809687
1555610400.0,0.6564820299259554
1555611300.0,0.6871542495492559
1555612200.0,0.7273420504378224
1555613100.0,0.7429717443113248
1555614000.0,0.7309038601817155
1555614900.0,0.7361003896332543
1555615800.0,0.7195253465743872
1555616700.0,0.78769812943625
1555617600.0,0.5835548155931899
1555618500.0,0.8163052227823023
1555619400.0,0.7386217161563489
1555620300.0,0.7566897315722458
1555621200.0,0.7853469056649768
1555622100.0,0.736932926184831
1555623000.0,0.7275743511398145
1555623900.0,0.7184668677704151
1555632900.0,0.7639453596588285
1555633800.0,0.7778747275943787
1555634700.0,0.7597554335959019
1555635600.0,0.695592570357975
1555636500.0,0.7310337692761636
1555637400.0,0.8260900974114634
1555638300.0,0.7709580710606627
1555639200.0,0.8253810783247616
1555640100.0,0.7123782391234799
1555641000.0,0.7872712955436257
1555641900.0,0.7172413131661427
1555642800.0,0.7327011865007609
1555643700.0,0.767434744522879
1555644600.0,0.7522963531241342
1555645500.0,0.7349139241588944
1555646400.0,0.7977583671435159
1555647300.0,0.7573359483866386
1555648200.0,0.70211831332115
1555649100.0,0.7201816776236042
1555650000.0,0.7154553700211013
1555650900.0,0.6967731552294014
1555651800.0,0.7669032806827051
1555652700.0,0.6970334293731176
1555653600.0,0.6902664700974745
1555654500.0,0.7103230428068419
1555655400.0,0.7113501120639866
1555656300.0,0.7560432600589231
1555657200.0,0.7116494785572165
1555658100.0,0.7455601064031441
1555659000.0,0.7405575361794035
1555659900.0,0.7463996654958973
1555660800.0,0.7400451068239291
1555661700.0,0.6507025600452789
1555662600.0,0.7134798471590138
1555663500.0,0.6730844620844177
1555664400.0,0.7081980115776818
1555665300.0,0.6598707446121095
1555666200.0,0.7426031755826074
1555667100.0,0.7324914694589247
1555668000.0,0.7457700413908366
1555668900.0,0.7058700946159512
1555669800.0,0.7389909499478915
1555670700.0,0.7430849205840361
1555671600.0,0.8275159709391309
1555672500.0,0.7592697488294429
1555673400.0,0.7270019115372273
1555674300.0,0.6756727777390389
1555675200.0,0.7391941039485519
1555676100.0,0.702062599216956
1555677000.0,0.7596236354907628
1555677900.0,0.5215645268187077
1555678800.0,0.6730654597959086
1555679700.0,0.7390367592054153
1555680600.0,0.767902522704553
1555681500.0,0.6706757546253981
1555682400.0,0.7718393726569694
1555683300.0,0.7583334985061008
1555684200.0,0.7203980813183141
1555685100.0,0.7917487372416326
1555686000.0,0.7599979533609583
1555686900.0,0.4618792164292021
1555687800.0,0.6923631993595968
1555688700.0,0.7812929211642851
1555689600.0,0.7630247852020322
1555690500.0,0.7408056117085361
1555691400.0,0.7403499813417644
1555692300.0,0.7470847765218809
1555693200.0,0.8013535461892998
1555694100.0,0.7974393314939769
1555695000.0,0.7044789025937547
1555695900.0,0.7877794377637861
1555696800.0,0.5533473274964748
1555698600.0,0.6611366817113357
1555699500.0,0.7545592712152088
1555700400.0,0.4593456992619915
1555701300.0,0.7460051731538204
1555702200.0,0.709480193217912
1555703100.0,0.8219235968176313
1555704000.0,0.6363201695617459
1555704900.0,0.7230737379206332
1555705800.0,0.7747806940038108
1555706700.0,0.7378632873920178
1555707600.0,0.6369265774696579
1555708500.0,0.709091068884513
1555709400.0,0.7415447979971146
1555710300.0,0.778568036681202
1555719300.0,0.6573647012062379
1555720200.0,0.7705027793479128
1555721100.0,0.7847240993295276
