arsnr,mse,date,class
16.33260759,0.107072095,1558354500,0
13.4000155,0.182411318,1558356300,0
9.599266291,0.262737062,1558357200,0
15.30965285,0.189488979,1558358100,0
15.36801041,0.157581183,1558359000,0
15.84024603,0.125830946,1558359900,0
14.57412027,0.200051145,1558360800,0
13.83143318,0.208462116,1558361700,0
15.84308257,0.094779549,1558362600,0
15.6616201,0.119661685,1558363500,0
16.24473835,0.083807307,1558364400,0
16.06351187,0.08971488,1558365300,0
15.52753274,0.150105867,1558366200,0
15.40546944,0.163252133,1558367100,0
16.05385689,0.116789518,1558368000,0
15.44927329,0.166186974,1558368900,0
15.92886479,0.16069929,1558369800,0
16.10813071,0.104919625,1558370700,0
15.53043293,0.142962978,1558371600,0
15.41939422,0.154607525,1558372500,0
16.08524444,0.128214978,1558373400,0
15.71659814,0.129545265,1558374300,0
16.23963221,0.150113082,1558375200,0
15.59245583,0.142638879,1558376100,0
15.60269719,0.140282327,1558377000,0
16.59717395,0.085561985,1558377900,0
16.39774573,0.091375532,1558378800,0
16.16212292,0.118871071,1558379700,0
16.4139289,0.103243216,1558380600,0
16.34318294,0.096629398,1558381500,0
16.9060963,0.050961642,1558382400,0
17.22108274,0.054390441,1558383300,0
16.21235469,0.120182286,1558384200,0
16.87212041,0.085960668,1558385100,0
16.53658424,0.096792439,1558386000,0
16.76225896,0.07725924,1558386900,0
16.68759773,0.058633298,1558387800,0
17.1785977,0.052698124,1558388700,0
18.34843488,0.015314927,1558397700,0
17.67237234,0.033626936,1558398600,0
17.17121971,0.055645146,1558399500,0
17.03607656,0.070261285,1558400400,0
16.95313975,0.050765861,1558401300,0
17.14266451,0.073313991,1558402200,0
17.23380375,0.042342185,1558403100,0
16.98882766,0.056721692,1558404000,0
16.96635427,0.103679372,1558404900,0
16.1474094,0.078140817,1558405800,0
17.03476539,0.088287582,1558406700,0
16.55915663,0.083801589,1558407600,0
16.65633848,0.091608242,1558408500,0
16.78484107,0.072891858,1558409400,0
16.39876032,0.068222553,1558410300,0
15.52017255,0.113911676,1558411200,0
15.60464262,0.134308967,1558412100,0
15.56023432,0.135475485,1558413000,0
15.74468158,0.118301282,1558413900,0
15.89070628,0.080798158,1558414800,0
15.34736717,0.128708759,1558415700,0
15.39167889,0.133255644,1558416600,0
15.6166777,0.133114713,1558417500,0
15.61583636,0.133310682,1558418400,0
15.65322533,0.125713228,1558419300,0
15.0410505,0.183091517,1558420200,0
16.39762984,0.112857345,1558421100,0
16.00480328,0.137780283,1558422000,0
13.67008368,0.241097849,1558422900,0
12.33764867,0.206575081,1558423800,0
12.71621369,0.208131703,1558424700,0
9.864011904,0.328262112,1558425600,0
10.66843708,0.253557449,1558426500,0
11.56306188,0.253387776,1558427400,0
10.88335052,0.269823496,1558428300,0
12.22555098,0.246723746,1558429200,0
11.08854872,0.335359849,1558430100,0
11.77546648,0.311181577,1558431000,0
11.29052208,0.278878136,1558431900,0
11.30923522,0.285499597,1558432800,0
12.23171149,0.279191481,1558433700,0
11.66039442,0.245263798,1558434600,0
11.60289863,0.275867027,1558435500,0
13.0850615,0.214625614,1558436400,0
12.05018974,0.225460785,1558437300,0
11.25683354,0.233453888,1558438200,0
11.64915466,0.257239483,1558439100,0
10.74638365,0.253222827,1558440000,0
12.73697213,0.240957988,1558440900,0
11.90652799,0.220073907,1558441800,0
11.13217924,0.284292969,1558442700,0
12.86258072,0.268083035,1558443600,0
11.26519019,0.297351658,1558444500,0
13.50685138,0.214794447,1558445400,0
12.69713864,0.211198312,1558446300,0
10.90971449,0.256827213,1558447200,0
11.08358233,0.281010217,1558448100,0
11.65902332,0.24444173,1558449000,0
13.02345751,0.204750015,1558449900,0
12.10195153,0.251425863,1558450800,0
11.21553717,0.324011707,1558451700,0
12.82301816,0.203720596,1558452600,0
11.80617559,0.209952295,1558453500,0
12.47398605,0.193525908,1558454400,0
12.03763332,0.190932329,1558455300,0
11.30521871,0.231072517,1558456200,0
10.14652502,0.250599556,1558457100,0
11.44741614,0.230628197,1558458000,0
11.69889013,0.200905455,1558458900,0
12.43025414,0.230035895,1558459800,0
12.72956116,0.200476043,1558460700,0
