0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
-0.05962718,0.005550686,0.029853117,-0.0668877,0.046472494,-0.0010244069,-0.045709446,0.047312886,0.023345599,-0.03324365,-0.05887549,-0.040386166,0.041728646,0.0141966,-0.011174741,0.0736018,-0.024452435,0.06616288,-0.03534973,0.07349946,-0.0001999369,-0.020954415,0.023082731,0.015105237,-0.06532695,0.024362678,-0.01587359,0.03671072,-0.07920533,0.032810476,-0.07343607,-0.05011649,-0.012914866,0.005181652,0.006586573,0.06569046,-0.028939482,-0.08613195,-0.041418876,0.077026404,-0.0036165353,-0.011782624,-0.0402142,-0.081280656,-0.048260644,-0.055107187,0.07245367,-0.031480398,-0.07853227,-0.02975236,-0.03199909,0.08198691,-0.031886846,-0.055638745,0.0025167821,-0.0039002912,0.014786438,0.04659983,-3.0699004e-05,0.054200813,-0.013969815,0.033086676,-0.050650727,-0.031137014,-0.050384205,-0.030800503,-0.016659094,-0.030245509,-0.10693864,-0.015577542,-0.03295202,0.030526761,0.019111583,-0.012092451,0.10242238,0.0022621267,-0.025441488,0.024883404,0.013216704,-0.009356908,0.006921625,-0.012984722,-0.011506197,-0.007524661,-0.041937355,0.06604602,-0.013671582,0.0058250814,0.025967794,-0.0013646039,-0.10757607,-0.009122328,0.0002293144,0.050648283,0.029738313,0.017809618,-0.023001041,-0.08361318,-0.027904483,-0.021220824,-0.013234287,0.1026292,0.0073183635,-0.046841037,0.10460061,-0.013995589,0.069152415,-0.05322859,-0.04301221,-0.034488223,0.0015246691,0.0621412,-0.040770512,0.016269404,0.07382988,-0.03628856,-0.058154725,0.020062052,-0.05415722,0.020625675,-0.0117312595,-0.0031239386,0.04392474,0.013282195
-0.05896628,0.0047990466,0.030601095,-0.06672944,0.04542838,0.00097569847,-0.04737499,0.04789507,0.022562625,-0.028743967,-0.059878066,-0.034627363,0.044358514,0.02004457,-0.014505475,0.075712,-0.02958307,0.06927518,-0.030382339,0.06802319,-0.008700778,-0.020855352,0.015051704,0.017832827,-0.06665912,0.013340422,-0.018763881,0.045948762,-0.06656398,0.039491806,-0.076675445,-0.05014533,-0.009199566,0.020020317,0.008831558,0.06740222,-0.015958797,-0.08894641,-0.05539716,0.077865936,-0.0024536906,-0.0010740479,-0.04352877,-0.089449115,-0.038416367,-0.04798625,0.067742854,-0.053610593,-0.08270285,-0.025607334,-0.016230335,0.0829256,-0.034803227,-0.052085537,0.012162012,-0.003289639,-0.0093348725,0.035692427,-0.01009243,0.0550151,-0.003315669,0.027351996,-0.019575588,-0.0486446,-0.023978332,-0.04324999,-0.008149031,0.0065566753,-0.11809867,-0.027336007,-0.024611892,0.04261217,0.017275264,-0.015340844,0.12965994,0.023610469,-0.004620444,0.014326273,-0.009917974,0.0008449862,-0.014238992,-0.020076321,0.012990848,0.017375058,-0.059318922,0.08702447,-0.010411808,-0.051909443,0.0075400635,0.007115053,-0.10331975,-0.012113015,0.009843123,-0.011076988,-0.019418225,0.030128036,-0.025053201,-0.024790624,0.029970147,-0.0023554212,-0.0053356774,0.090567715,0.012344544,-0.015616534,0.11941935,-0.0397348,0.08205039,-0.05736703,-0.007553599,-0.04335835,-0.050890353,0.010899643,0.016250083,0.050359022,0.08662427,0.016020315,-0.036321733,-0.02871266,-0.03539463,0.0056216083,-0.027035164,0.02857753,0.041202243,0.016686412
-0.05888874,0.003661476,0.032008074,-0.06701858,0.04381637,0.0036448264,-0.048673153,0.046146683,0.020811636,-0.021257618,-0.06267628,-0.02747878,0.04892376,0.023643933,-0.017492304,0.07870754,-0.030999707,0.07070853,-0.018298367,0.06224098,-0.022214742,-0.013211529,0.0076575447,0.020018317,-0.06458599,-0.0071942364,-0.025637534,0.052768964,-0.048221372,0.04189257,-0.07400996,-0.054858044,0.01009435,0.031857654,0.004688943,0.06454314,0.001965289,-0.07742418,-0.06834777,0.06343244,0.0029374107,-0.0035816848,-0.031369716,-0.084351584,-0.012213106,-0.026479423,0.05823866,-0.067039594,-0.081013344,-0.01002722,0.014138957,0.05856287,-0.042699702,-0.03409718,0.008254996,-0.009317207,-0.046450924,0.001367221,-0.02493684,0.061030906,0.010586893,0.0018577246,0.035630643,-0.06587378,0.0024352483,-0.03943785,0.009011808,0.05056066,-0.10306915,-0.043545526,-0.00948149,0.026135836,0.023294177,-0.036029227,0.13466422,0.03914439,0.031791523,-0.008149193,-0.037957143,0.020989688,-0.053302478,0.0008471015,0.05066079,0.047074154,-0.053674754,0.08134088,-0.0049431073,-0.08645475,-0.011747728,0.039634276,-0.069886595,-0.022771599,0.025061395,-0.088522665,-0.06514106,0.038104676,-0.03969728,0.071312614,0.09577198,0.008395376,0.009413059,0.035412032,0.015071443,0.026227696,0.068831764,-0.04280222,0.06774836,-0.049673125,0.034589753,-0.048004918,-0.05381335,-0.041204702,0.07896986,0.05392094,0.075944796,0.05491326,0.006643076,-0.07744405,0.03926437,-0.0028559072,-0.0067631793,0.034429483,0.021810656,0.028414866
-0.058547027,0.0020678446,0.033877656,-0.06718972,0.04143135,0.0075007197,-0.050679952,0.044081483,0.018140431,-0.010363657,-0.065342814,-0.016435893,0.0542564,0.029492497,-0.02166068,0.08225866,-0.034291405,0.07044662,-0.001406637,0.05109083,-0.039758183,-0.0029455065,-0.0041270764,0.02138892,-0.05644839,-0.035522558,-0.035139054,0.06192331,-0.019248767,0.041903183,-0.07122196,-0.05558186,0.034325402,0.04806382,-0.0020234967,0.051548284,0.028177181,-0.051958732,-0.073397025,0.03177543,0.009234049,-0.0005240497,-0.009098492,-0.06008579,0.030876875,-0.0007073307,0.04534376,-0.08104866,-0.06419351,0.015950274,0.047616214,0.009151844,-0.034380205,0.002865413,0.0034682825,-0.020447742,-0.074981526,-0.04296395,-0.033484664,0.06008386,0.01921205,-0.03811,0.09148997,-0.059325766,0.036466043,-0.02133607,0.031835627,0.07132931,-0.019204017,-0.029530771,0.021586945,-0.010086534,0.034894433,-0.03450308,0.062022164,0.012078114,0.061884325,-0.009986681,-0.06897593,0.03347938,-0.055342857,0.038648486,0.05536766,0.04822688,-0.0073873075,0.014756496,-0.019432439,-0.06377212,0.009050643,0.10545697,0.011954846,-0.015819974,0.037488896,-0.085962154,-0.0756117,0.05110948,-0.025411896,0.13333715,0.09359354,-0.0067586796,0.019260569,-0.053539105,0.0022870458,0.05925627,-0.09371932,0.021286685,0.021185635,-0.0010066702,0.00092670036,0.027632074,0.009696663,-0.055239916,0.043508943,-0.040902413,0.022561477,0.0037528176,0.034144085,-0.07138334,0.08051885,0.023016442,0.03768059,0.0020078158,-0.014422656,-0.04080584
-0.05762288,0.00062538445,0.035352122,-0.06689649,0.03915752,0.011292043,-0.053102184,0.04338426,0.01505465,-0.0006101205,-0.065810636,-0.005113418,0.056685075,0.03693215,-0.024600348,0.08496333,-0.039138272,0.06648137,0.01161024,0.035996813,-0.051160797,0.006797925,-0.01769987,0.019934606,-0.042976588,-0.056136638,-0.047152076,0.069637775,0.010868327,0.03772714,-0.070593454,-0.045162413,0.04941484,0.056752123,-0.0012393624,0.029176265,0.047715936,-0.02049357,-0.06107628,-0.00071739114,0.013506134,0.011170183,0.022156848,-0.026136616,0.06273479,0.0095102675,0.034881912,-0.087877184,-0.03783415,0.032050665,0.059835203,-0.047217745,-0.008279061,0.02889513,0.0038696905,-0.035392176,-0.06991501,-0.06217148,-0.031925112,0.04660247,0.008409362,-0.06831523,0.10101303,-0.039880387,0.060784977,0.0010537482,0.036779225,0.06389718,0.06421718,0.0069471854,0.038962346,-0.04056588,0.033250973,-0.0059782784,-0.018933386,-0.021139417,0.06148989,0.014360015,-0.07216164,0.01651782,-0.013285003,0.045713373,0.026723012,0.010095159,0.0018253986,-0.033702794,-0.028599352,-0.028274518,0.04289407,0.12328557,0.046623945,0.0022306351,0.023240674,-0.017871082,-0.037519194,0.062055327,0.0043259133,0.06714403,0.03504663,-0.009466393,0.018689685,-0.056750104,-0.008687115,0.029684942,-0.13625294,0.048335087,0.00031082626,0.011042299,-0.043629568,0.07530596,0.042053424,-0.025636742,-0.044585433,-0.09490154,0.0048433915,-0.0692257,0.009192782,-0.011263794,-0.00020667522,0.022964269,0.026910247,-0.015022809,-0.035582975,-0.0832378
-0.056692723,7.494327e-06,0.035823904,-0.06640446,0.038099665,0.013236371,-0.05477252,0.04416347,0.013170504,0.0034635458,-0.06495232,0.0011450634,0.056422506,0.04290447,-0.025584787,0.086266726,-0.043558322,0.06390145,0.015125905,0.026269076,-0.05377732,0.010703993,-0.02674435,0.01817865,-0.035936784,-0.06186588,-0.054428667,0.07424296,0.026706574,0.036073323,-0.07183537,-0.03392226,0.051951885,0.058238626,0.0058024973,0.016208436,0.05353599,-0.004582765,-0.049594466,-0.014030089,0.015052155,0.020923322,0.043713126,-0.008525848,0.069159836,0.0033781647,0.030795796,-0.091309674,-0.02279893,0.030389765,0.055781085,-0.078965575,0.010514609,0.027747802,0.004055516,-0.046896435,-0.052805346,-0.056134675,-0.027286623,0.039488953,-0.009016866,-0.07566522,0.08110891,-0.028883345,0.05865183,0.018481346,0.021856235,0.04208482,0.08313949,0.025179392,0.035068315,-0.06292924,0.030486414,0.00594515,-0.049310375,-0.041604932,0.04489115,0.036326155,-0.04535488,-0.00085239083,0.013886084,0.048366003,-0.00937034,-0.026919322,-0.011940132,-0.034602433,-0.032402787,-0.0055417325,0.059373684,0.103230745,0.028962398,0.0050740433,0.016605824,0.03461701,0.009093215,0.06098177,-0.009508142,-0.0124893505,-0.016788999,-0.0064699017,0.010733443,-0.007846897,-0.006871957,-0.013854996,-0.083239466,0.03588698,0.012711364,-0.024152707,-0.040403135,0.04531946,0.05784635,0.019695034,-0.08228266,-0.082025304,0.02207635,-0.09654927,-0.013251516,0.03685983,-0.045423366,0.012588591,0.0129529815,-0.0077065844,-0.02465911,-0.055523712
-0.05608665,-0.0006671692,0.036452208,-0.066087246,0.03696983,0.015073605,-0.05594254,0.043971095,0.011162392,0.007849457,-0.06410161,0.0067869592,0.056132495,0.04631879,-0.026032362,0.08698951,-0.045198485,0.05929593,0.019822672,0.01744296,-0.055797473,0.01605048,-0.03261392,0.0163507,-0.026462488,-0.06688032,-0.06100257,0.07259842,0.039809648,0.031125914,-0.07020183,-0.025809087,0.055275597,0.05319309,0.007126726,0.0025165824,0.054386187,0.012679229,-0.03290931,-0.02788738,0.015466427,0.020331733,0.061078202,0.010757089,0.07174339,0.0022604698,0.029882295,-0.08681964,-0.0054220385,0.028376801,0.043989122,-0.093046896,0.02012751,0.026994102,-0.0010518082,-0.047870457,-0.029043185,-0.04815902,-0.025282497,0.03021787,-0.02112337,-0.071183905,0.050499745,-0.010672221,0.03396731,0.026654458,0.018319141,0.009684319,0.078708395,0.035099648,0.015579695,-0.06578789,0.030626362,0.0025029185,-0.05924716,-0.03088384,0.012110933,0.04542185,-0.023677321,-0.008492794,0.018996688,0.033519555,-0.036001272,-0.051528763,-0.015108628,-0.016725656,-0.026850747,0.015148411,0.053939596,0.05901935,0.0012790639,0.016792404,0.0021270008,0.0407588,0.038924877,0.0297677,-0.0011034085,-0.062810436,-0.057308618,0.007049727,0.006761179,0.016769461,0.006112035,-0.05865956,-0.015076259,-0.016320812,0.014443298,-0.024599416,0.0025196602,0.007162536,0.024504216,0.029819876,-0.06178893,-0.02959653,0.017642202,-0.04202493,0.0051711965,0.046888847,-0.043777175,-0.010276666,-0.0057009477,0.011383391,-0.02013802,-0.01738033
-0.056391682,-0.0015643239,0.03757302,-0.066359214,0.0356014,0.01671248,-0.055935297,0.04133816,0.00970559,0.01423123,-0.06397592,0.01146501,0.05809984,0.044554632,-0.027894098,0.086362265,-0.042690273,0.052879117,0.029458158,0.010175812,-0.06208085,0.0191281,-0.033658642,0.019115327,-0.014798741,-0.075927354,-0.06175424,0.062431682,0.05014089,0.02226318,-0.06598917,-0.028664034,0.0576067,0.050278466,-0.0060596904,-0.012797512,0.056150645,0.02792824,-0.0118193645,-0.04285457,0.010176193,0.017276209,0.06003214,0.03555151,0.08402358,0.018482227,0.033842806,-0.07679559,0.014074811,0.03275018,0.020119715,-0.07669201,0.028584449,0.03719339,-0.0014079649,-0.023274323,0.008097839,-0.03692955,-0.028566753,-0.0020227775,-0.027840938,-0.05087311,0.006417727,0.025444956,-0.0005070207,0.013131977,0.036920954,-0.030580156,0.07848985,0.050217472,-0.019076552,-0.030135157,0.022576556,0.008350019,-0.065019235,0.019847518,-0.03897777,0.055294067,-0.006778123,-0.013528413,0.03402743,-0.030231293,-0.057289932,-0.04683951,-0.018734626,0.0045217182,-0.02354864,0.036611944,0.053795327,-0.021287158,-0.003331646,0.040364426,-0.03919332,0.02695768,0.056414377,-0.019687705,0.03939021,-0.09770942,-0.083589956,0.03275287,0.010509453,0.03795646,0.015696175,-0.07060935,0.06786062,-0.07639359,-0.022737287,-0.0033347756,0.05849937,-0.05359225,-0.015097094,0.008420243,-0.008398209,0.04310826,-0.0009938561,0.052290965,-4.434222e-05,-0.03170182,-0.027353732,-0.0020598057,-0.033564437,0.0785418,-0.0039721313,-0.027134033
-0.055788632,-0.0022200646,0.038139906,-0.06600725,0.03442202,0.01847992,-0.05691337,0.04087177,0.007265436,0.018411724,-0.0625954,0.016678674,0.056726202,0.04689591,-0.027394312,0.086524785,-0.042466242,0.045929443,0.033083096,0.0019739408,-0.06147295,0.024720713,-0.036760233,0.01632632,-0.004062581,-0.07595225,-0.067871705,0.055227034,0.058259632,0.016103774,-0.06313998,-0.020695375,0.05685091,0.036950517,-0.006603731,-0.02429417,0.04792316,0.04135088,0.00811664,-0.0493012,0.008942587,0.00695117,0.07110812,0.049050387,0.07363582,0.018313935,0.03551587,-0.06482144,0.028835142,0.022630563,-0.0010335187,-0.06630348,0.024686074,0.024953717,-0.011919257,-0.013509718,0.03221736,-0.022244627,-0.030998256,-0.010233924,-0.032013122,-0.029590832,-0.028168688,0.039956216,-0.044800222,0.0129451435,0.035652112,-0.05847513,0.03258243,0.036246184,-0.047270183,-0.020153008,0.023792623,-0.018821446,-0.04165774,0.054064155,-0.065686814,0.0395678,0.0098007135,-0.0017032226,0.0033398217,-0.03875473,-0.06594293,-0.040512852,-0.0049389903,0.03302325,-0.012000337,0.02376527,0.015805611,-0.06218433,-0.0043594623,0.040924992,-0.03244311,-0.029812079,0.03582428,-0.058039453,0.036125377,-0.046090912,-0.06344331,0.040533215,0.009293925,0.004193081,0.025041193,-0.040803373,0.05647097,-0.08563536,-0.043280568,0.032214876,0.072666496,-0.05230233,-0.05279049,-0.0333369,0.040194638,0.051372968,-0.040656745,0.09770057,0.048973355,-0.04431247,0.031882722,-0.017201578,-0.021128938,0.060815543,-0.02303709,-0.03372897
-0.05580562,-0.0030305407,0.03905013,-0.066001385,0.033067323,0.020097509,-0.057078138,0.03882245,0.0054866862,0.023907414,-0.061168216,0.021297658,0.05692672,0.045706503,-0.028483346,0.08531871,-0.039905768,0.03738787,0.039554358,-0.0061197914,-0.06343996,0.026840866,-0.03724089,0.01788719,0.008073416,-0.07729492,-0.06901528,0.043107264,0.06494471,0.007194223,-0.059893616,-0.019452306,0.050951183,0.02784503,-0.013829429,-0.036784943,0.04141383,0.05094918,0.030217825,-0.051700205,0.003194257,0.003442119,0.06788287,0.06480734,0.06889294,0.02801462,0.038375877,-0.05208236,0.042402428,0.013212974,-0.028986458,-0.040228806,0.02758038,0.014521308,-0.014935701,0.011906545,0.059647217,-0.0027170628,-0.03528211,-0.039007176,-0.03775167,0.00015768416,-0.06286543,0.055869956,-0.076317295,0.003131614,0.032639157,-0.07242958,-0.008298942,0.019083817,-0.06981451,0.001711808,0.0053857155,-0.02913385,-0.018296443,0.08586306,-0.080316745,0.021245638,0.033642255,0.007887614,-0.008869601,-0.057164278,-0.07490936,-0.012693588,0.00043942087,0.050783057,-0.015616476,-0.002880037,-0.0040235897,-0.11003892,0.023918092,0.032570112,-0.020021949,-0.06231826,0.00730328,-0.076805785,0.006905718,0.014130247,-0.030911895,0.032996852,-0.000981757,-0.004494953,0.022412926,0.03433215,0.0357519,-0.048259996,-0.06498444,0.03762808,0.04334461,-0.0538642,-0.05274412,-0.058904193,0.05119934,0.028842838,-0.05864119,0.074095644,0.04287652,-0.049501263,0.06373364,-0.016339691,0.00502992,0.040548466,-0.0060036904,-0.051035583
-0.056030337,-0.0039931815,0.040157422,-0.06609292,0.03150452,0.021759497,-0.05682273,0.03597513,0.0036378282,0.030096551,-0.05890731,0.025745107,0.056918714,0.04209053,-0.030012686,0.08278659,-0.034946084,0.025639499,0.04644302,-0.014715849,-0.06432808,0.027605994,-0.03523185,0.020541903,0.022157654,-0.0747298,-0.06789645,0.024935845,0.069050774,-0.0042460095,-0.055932403,-0.020386873,0.038408585,0.016162096,-0.022632957,-0.048136987,0.029992364,0.05520015,0.05238132,-0.04444789,-0.004202802,0.0006647519,0.054429747,0.07426127,0.056627434,0.0418622,0.038508665,-0.039194196,0.04995463,0.00053881056,-0.05574541,-0.0018104124,0.028612487,-0.00089297525,-0.015392505,0.04292692,0.07143439,0.014657994,-0.040695302,-0.07421615,-0.03622481,0.031365614,-0.07371721,0.05743864,-0.08019591,-0.008694737,0.019868752,-0.050954755,-0.04345317,-0.009287999,-0.064060025,0.020939428,-0.030965865,-0.025457064,0.00061411527,0.08639227,-0.05618962,-0.011954178,0.04399137,0.015311497,-0.009364782,-0.052733477,-0.066556215,0.020051438,0.0021833554,0.038362272,-0.026053645,-0.053208828,-0.017453808,-0.12036298,0.07432308,0.0143585075,0.009907985,-0.05474168,-0.03404934,-0.050194785,-0.03190399,0.0652182,0.015618318,0.008386369,-0.01888299,0.0009877881,0.0026892188,0.1160802,-0.006776827,0.032453015,-0.057372924,0.009440019,-0.022955261,-0.010931962,-0.031239923,-0.05198326,0.0066390783,-0.01984281,-0.0463456,-0.025355335,-0.0046797707,0.0038863483,0.016859552,-0.0027452272,0.017606687,-0.00043994575,0.025161915,-0.038693152
-0.055813085,-0.0049415035,0.04110801,-0.065862715,0.029833578,0.023728138,-0.057054814,0.03374223,0.00083908584,0.0359627,-0.0559213,0.03112757,0.055295438,0.040315118,-0.030289944,0.08056404,-0.030509153,0.013382714,0.05097479,-0.023536304,-0.061818566,0.03002379,-0.033652678,0.020642843,0.035039283,-0.0679186,-0.0689066,0.0074145957,0.07172653,-0.012389099,-0.051764645,-0.01695684,0.02523231,-0.000106496555,-0.026875136,-0.054767177,0.013773391,0.05699018,0.06953837,-0.033801276,-0.009663075,-0.00743246,0.04405041,0.07523206,0.03383274,0.049288027,0.035812974,-0.029730016,0.05529039,-0.017206322,-0.075607434,0.034310486,0.020353746,-0.022893315,-0.02121344,0.06366343,0.06880135,0.025534736,-0.045235407,-0.089480154,-0.026713714,0.057384823,-0.06763326,0.04937913,-0.08156243,-0.0101705,0.004737778,-0.02589258,-0.076228306,-0.038409337,-0.045840275,0.02383214,-0.054211915,-0.030693837,0.008019559,0.0630505,-0.023151953,-0.046830796,0.03875465,0.023493646,-0.015309185,-0.020575512,-0.05064756,0.023619423,0.016310774,0.011608003,-0.025865551,-0.09312185,-0.036902092,-0.0927526,0.10592247,0.0066694706,0.04142361,-0.027333617,-0.06313878,-0.008164878,-0.03854712,0.070686504,0.036522876,-0.0060016103,-0.032569144,-0.009653947,-0.018831825,0.12259216,-0.044603996,0.076660074,-0.030713102,-0.012998844,-0.049119845,0.064472385,-0.026916675,-0.023705436,-0.033693362,-0.034865685,-0.03895338,-0.083144985,-0.027962703,0.07632938,-0.07665219,0.010985359,-0.019680984,-0.019290086,0.018787345,0.0052627176
-0.05532671,-0.006599331,0.042702563,-0.06531389,0.026825227,0.027141618,-0.057359267,0.02985919,-0.0045429943,0.045453276,-0.049767587,0.039819665,0.050669536,0.036237843,-0.029676784,0.07591102,-0.020552834,-0.009718389,0.055949084,-0.03618682,-0.053915255,0.034090307,-0.027279777,0.01883444,0.05518794,-0.049131174,-0.07069256,-0.02584194,0.07006602,-0.023144774,-0.043733988,-0.010776171,-0.001048293,-0.031811643,-0.031973697,-0.055712976,-0.020146018,0.04951529,0.08415666,-0.005104796,-0.015091952,-0.02529243,0.019071927,0.057715084,-0.014547329,0.060032066,0.022446806,-0.020851789,0.052395638,-0.04236238,-0.08475267,0.08908662,-0.0036243724,-0.053913444,-0.028335478,0.078798965,0.024893306,0.022873865,-0.04649368,-0.089908086,0.008741907,0.073724076,-0.008733094,0.015433531,-0.034252156,-0.0021530816,-0.016693529,0.043230038,-0.07237962,-0.062934764,0.02216637,0.014681765,-0.078783356,-0.015339689,-0.01843376,-0.020201875,0.047902692,-0.079120055,-0.0032077967,0.013679499,-0.00028649633,0.037807554,-0.011402621,-0.010496933,0.023713728,-0.056861326,-0.010101079,-0.11161306,-0.052740008,-0.000127984,0.100830205,-0.00055718934,0.05257514,0.057863872,-0.048205152,0.057271134,0.016796563,-0.018476648,0.020923242,-0.0076014935,-0.028467119,-0.0022677488,-0.04330418,0.010386593,-0.012958515,0.057191726,0.024331935,-0.03771973,-0.01176018,0.09970758,-0.022477606,0.047779635,-0.03386708,0.01967714,-0.007644669,-0.03477138,-0.015298895,0.106695205,-0.13550965,0.02598161,-0.079208545,-0.001175771,-0.025013989,0.07385829
-0.05495296,-0.007912279,0.043945964,-0.06485349,0.0244289,0.029755794,-0.057445478,0.026689058,-0.008812025,0.05262618,-0.04443477,0.04618127,0.04666501,0.032713797,-0.02938009,0.07166124,-0.012374399,-0.027579585,0.05812119,-0.045229428,-0.046440285,0.035306167,-0.022291284,0.017690362,0.06738836,-0.032206405,-0.06908774,-0.050842706,0.066817015,-0.028524395,-0.038559627,-0.0062455614,-0.021718113,-0.05184783,-0.03288137,-0.050635546,-0.04436449,0.039203987,0.084469885,0.017137317,-0.016144672,-0.034171604,0.0005315005,0.038203258,-0.049879797,0.06378746,0.0057264552,-0.019587768,0.046348315,-0.054640055,-0.07665702,0.11271863,-0.018576518,-0.07019623,-0.030662658,0.07194931,-0.015215861,0.014490707,-0.036935624,-0.0744923,0.038753312,0.070274115,0.033647403,-0.008420026,0.007960041,0.015348075,-0.027929273,0.069655284,-0.046233945,-0.055341877,0.06437356,0.010654408,-0.07851468,-0.0041555203,-0.04323801,-0.07673825,0.06593532,-0.07095896,-0.025578627,-0.007089784,0.010383384,0.05510353,0.0017840412,-0.046976272,0.016674547,-0.07824119,0.0055879694,-0.0889045,-0.059523236,0.04732518,0.0447678,-0.0109075,0.036787752,0.086443625,-0.0015875201,0.059207585,0.06743894,-0.07248933,0.007140058,-0.0015781379,-0.004878299,0.008732814,-0.03830993,-0.07469564,0.038860064,0.008570113,0.04719958,-0.034642804,0.037557878,0.052776586,-0.017003108,0.072997555,0.023809487,0.059191715,0.006612763,0.053693403,0.03053595,0.0581549,-0.048941832,0.03669202,-0.06998169,0.0073287,-0.05707377,0.067325406
-0.05475816,-0.008844171,0.044824027,-0.06452748,0.02271516,0.03147947,-0.0572694,0.024200836,-0.011828952,0.05721123,-0.040201697,0.049856517,0.043407783,0.029179344,-0.029119054,0.06807329,-0.0054917554,-0.040221788,0.058156423,-0.050426207,-0.039577704,0.034611184,-0.018307487,0.016947528,0.07266226,-0.018075882,-0.06473307,-0.068053834,0.062514,-0.029425764,-0.035620976,-0.003972509,-0.035498433,-0.061554983,-0.030966934,-0.04157678,-0.058758385,0.02777572,0.07284777,0.031581853,-0.01366947,-0.035585072,-0.012366021,0.01876387,-0.06947926,0.063236885,-0.011806784,-0.024586655,0.04030271,-0.05266969,-0.05429196,0.107517615,-0.023986932,-0.06659334,-0.026200404,0.050437715,-0.045318842,0.0012027299,-0.01994736,-0.05480095,0.0570962,0.049227826,0.056002174,-0.019026801,0.044109754,0.030342245,-0.02912293,0.063810155,-0.0036348745,-0.024300981,0.076436356,0.013977901,-0.06300349,0.0095138475,-0.056356054,-0.09126664,0.042091165,-0.03332209,-0.023115285,-0.030603068,0.018138658,0.030369544,-0.0073966193,-0.059787802,-0.0050941147,-0.052658528,0.015178739,-0.04520563,-0.05320609,0.03555508,-0.024336921,-0.024776928,0.008761304,0.057346653,0.042315245,0.008764664,0.06860394,-0.058197867,0.007489674,-0.0013390615,0.01697706,0.021595169,-0.008928772,-0.07416612,0.06713607,-0.02496432,0.039743025,-0.012415962,0.04279892,-0.024669662,-0.015774554,0.035426386,0.07188483,0.043389596,0.008461288,0.086133,0.071273156,-5.4687625e-05,0.08915811,0.008800095,0.005247333,-0.030649029,-0.04738347,0.027053097
-0.05523837,-0.010505495,0.04659686,-0.06446729,0.019990947,0.033592705,-0.055777613,0.019077305,-0.014445788,0.06498126,-0.03213435,0.05426874,0.040505294,0.020393955,-0.033108786,0.05934028,0.0054093585,-0.059652235,0.057837337,-0.059454784,-0.031890605,0.024975691,-0.014359535,0.020768268,0.07586244,0.0045274557,-0.05130048,-0.088904776,0.05569353,-0.034176588,-0.03786291,-0.002803036,-0.05904325,-0.059852745,-0.017287014,-0.0272473,-0.07358082,0.009260676,0.047244217,0.049731813,-0.003493262,-0.017983107,-0.022110015,-0.0060159825,-0.094925426,0.045368433,-0.04325135,-0.034808118,0.021897053,-0.035986472,-0.0136254495,0.0654684,-0.01761476,-0.060771354,-0.022938307,-0.012387034,-0.07674703,-0.0104146125,0.024357056,-0.0046759504,0.08426096,0.010373964,0.05215216,-0.02839853,0.06277368,0.0680775,-0.023856513,0.0043164985,0.03884825,0.031011952,0.059162688,0.033966575,-0.008821722,-0.0040093577,-0.04846607,-0.072591126,-0.028393505,0.045611545,-0.011794263,-0.055448737,-0.0048476183,-0.02397558,-0.032150596,-0.05717339,-0.03809611,0.0041298103,0.040384877,-0.010537385,-0.05763806,0.020165838,-0.09448217,-0.04781082,-0.025512375,-0.027793093,0.068195686,-0.067061685,0.068366475,0.021119239,0.026439544,0.024664806,0.050976094,0.00667611,0.024420388,-0.019192895,0.048602764,-0.014208152,-0.0016059844,0.04160985,-0.014480477,-0.100942,0.006363594,-0.042197596,0.028041432,-0.022701846,-0.004800645,0.011862108,0.02086533,-0.01684605,0.113978155,-0.08357135,0.06331337,-0.072034456,-0.02506873,-0.011223615
