0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.09276276,-0.10153084,-0.101845615,-0.08143701,-0.050416175,0.003381438,0.05376351,0.09075337,0.12856378,0.15000935,0.15128298,0.12997223,0.0991045,0.049030565,-0.0036636577,-0.06030838,-0.10341236,-0.13553873,-0.15334558,-0.14928949,-0.13012534,-0.08783452,-0.03067167,0.024058696,0.07379834,0.10630664,0.1318151,0.14329967,0.13570337,0.110022575,0.07436768,0.02784087,-0.019947587,-0.066622056,-0.10319812,-0.12985986,-0.1439776,-0.13766608,-0.113388166,-0.07167863,-0.026987165,0.029308748,0.07357982,0.114415646,0.14605358,0.15285283,0.1418369,0.10860915,0.06757539,0.011448502,-0.044311974,-0.08327655,-0.12933233,-0.14974827,-0.1513938,-0.13107777,-0.106227,-0.053351056,0.0020710023,0.049767822,0.10438195,0.1232121,0.14219615,0.14067902,0.12670416,0.08281632,0.04407111,-0.011922776,-0.061071545,-0.09205785,-0.12242761,-0.13532627,-0.13391833,-0.11031971,-0.0802321,-0.03528796,0.009382757,0.056446366,0.091502585,0.123501815,0.13311455,0.13142173,0.10777092,0.080826156,0.030973554,-0.022710286,-0.08631933,-0.11866627,-0.13855185,-0.13901706,-0.12656583,-0.08776678,-0.04484946,0.003130712,0.052359242,0.07575,0.08415083,0.07312063,0.052753035,0.040377386
0.12053661,0.09970146,0.05429291,0.016457215,-0.03707473,-0.10313259,-0.13984887,-0.14463247,-0.12645647,-0.0869906,-0.03741843,0.018626554,0.061884873,0.10299721,0.12939118,0.13902934,0.13171557,0.10617412,0.061371937,0.0036205272,-0.03852685,-0.08543467,-0.122558765,-0.13913937,-0.13664618,-0.121340215,-0.08756877,-0.03876086,0.014909679,0.069980465,0.1077889,0.13471639,0.14353284,0.13419244,0.10966416,0.06781301,-0.0005332949,-0.043437894,-0.08551972,-0.120699555,-0.13669454,-0.13669918,-0.12027885,-0.08460693,-0.027134929,0.02377285,0.06527403,0.10439484,0.12677872,0.1328295,0.123139,0.10129664,0.053455744,0.010580288,-0.028494429,-0.08637285,-0.1119987,-0.1331167,-0.1339473,-0.11879021,-0.08084829,-0.05573517,0.00012460844,0.06414413,0.09714484,0.13164587,0.14402685,0.13368827,0.111251265,0.07994772,0.032340176,-0.021429647,-0.07432253,-0.12375879,-0.14619105,-0.1541928,-0.1396534,-0.10944886,-0.06578438,-0.007657741,0.04368624,0.09023925,0.13070838,0.14892875,0.15005772,0.13011819,0.08160014,0.03813283,-0.011984213,-0.054014854,-0.089248404,-0.12424165,-0.13980131,-0.12946615,-0.08729742,-0.048882116,-0.0021028742,0.062523805,0.10830747,0.13138111
-0.07173237,-0.08163245,-0.085379764,-0.06412756,-0.032691125,0.022219775,0.07134961,0.103824444,0.12971555,0.13095419,0.10857716,0.064146146,0.018582951,-0.037779003,-0.084920056,-0.11943887,-0.13186115,-0.121253185,-0.08604036,-0.0302904,0.014414437,0.06741961,0.11046601,0.12916331,0.12427029,0.104225285,0.06268381,0.005974066,-0.051162597,-0.102969214,-0.12941305,-0.13661256,-0.1205355,-0.08364382,-0.035618037,0.023259519,0.09750997,0.12986764,0.1442473,0.13409407,0.104430795,0.049584176,-0.00423347,-0.06577575,-0.12543514,-0.15235516,-0.1515931,-0.121899925,-0.07658005,-0.011391814,0.054212544,0.09722275,0.14255771,0.1545071,0.14253442,0.09205563,0.05018643,-0.02370265,-0.086196505,-0.12734684,-0.15441403,-0.15230413,-0.11797915,-0.053003564,-0.0061166864,0.06865601,0.11366624,0.1428343,0.15024075,0.13124645,0.09019324,0.029751282,-0.036457177,-0.10653611,-0.14216806,-0.16024885,-0.14657608,-0.11111178,-0.057345394,0.013785994,0.072653934,0.121644184,0.15360452,0.1586958,0.1319809,0.080983445,-0.0027795946,-0.058926657,-0.10823321,-0.13311447,-0.13994159,-0.11782311,-0.08103667,-0.029492963,0.029364191,0.060181107,0.07417755,0.068012245,0.050812125,0.0424798
0.09866723,0.0842325,0.03937442,-0.002002272,-0.060706407,-0.12709376,-0.15367976,-0.13950732,-0.089719556,-0.015091156,0.05859168,0.12169991,0.15311939,0.1587412,0.13604377,0.084583834,0.024892002,-0.041666623,-0.11028916,-0.15860231,-0.16944623,-0.14659092,-0.0930406,-0.026392879,0.04171688,0.09098938,0.13147768,0.15298562,0.14364807,0.107694365,0.056286667,-0.007026859,-0.06760098,-0.116377264,-0.14426666,-0.14619781,-0.11416429,-0.075765066,-0.02040437,0.04611824,0.09528403,0.1356175,0.1458274,0.12991309,0.079404995,0.023414837,-0.029809117,-0.08525687,-0.12061411,-0.13431016,-0.12548673,-0.09795882,-0.036565766,0.017027212,0.061372407,0.11867022,0.13613592,0.13221075,0.1029492,0.06036872,-0.007955701,-0.040447798,-0.094774425,-0.1348102,-0.14056438,-0.11499953,-0.08094946,-0.018813247,0.0397887,0.078381345,0.11601387,0.12971304,0.123064324,0.08561155,0.04367083,-0.013828587,-0.06176015,-0.10402415,-0.12135646,-0.12334856,-0.09928661,-0.063391834,-0.0046726004,0.03940383,0.091985926,0.12525403,0.13570249,0.11789116,0.079219885,0.031625997,-0.01825289,-0.08558378,-0.12906168,-0.14075555,-0.11235696,-0.07500611,-0.023247125,0.048748653,0.09514886,0.11459802
-0.09003152,-0.0924974,-0.07331532,-0.033001967,0.025219308,0.101768866,0.14624365,0.14902851,0.11790163,0.04919866,-0.026796753,-0.09835061,-0.13510424,-0.1447075,-0.12037562,-0.065170854,-0.0014135304,0.06411245,0.12463082,0.15248156,0.14388867,0.09266441,0.01656986,-0.05784592,-0.11369507,-0.14005223,-0.1368111,-0.10290393,-0.04239552,0.030566994,0.087286435,0.126644,0.13736609,0.11559989,0.07209451,0.0059473445,-0.08389258,-0.124879666,-0.14108275,-0.12519652,-0.084291816,-0.014966686,0.047190845,0.10675286,0.14725439,0.14496678,0.112307414,0.04488187,-0.023860456,-0.09438155,-0.14247283,-0.15122007,-0.123726495,-0.076380424,-0.01933033,0.0770799,0.12128159,0.15308216,0.14453018,0.10596118,0.027147133,-0.015796706,-0.09285516,-0.15390283,-0.16355853,-0.12902041,-0.08098857,0.0027504049,0.078044824,0.11924288,0.15009259,0.14076735,0.1029124,0.026269304,-0.0352532,-0.100481905,-0.13237123,-0.14173865,-0.11384501,-0.059707247,0.0036051178,0.0641045,0.119463146,0.13950098,0.12890573,0.08475287,0.00295298,-0.05392096,-0.10053007,-0.12016961,-0.11666583,-0.07742009,-0.02655624,0.026668016,0.06968624,0.07908029,0.06612618,0.02441638,-0.007841651,-0.018216932
0.0029429663,-0.0061468575,-0.038161673,-0.04856532,-0.0662991,-0.06725123,-0.039380588,0.006634103,0.07235981,0.12364355,0.1403473,0.11898659,0.07602884,0.0070004696,-0.06050114,-0.116519265,-0.14150919,-0.1319555,-0.08600761,-0.011420233,0.04478839,0.102672644,0.13586953,0.13162199,0.09547525,0.049118806,-0.017641542,-0.087524004,-0.13406146,-0.15077066,-0.12790968,-0.07528892,-0.0063445712,0.06446133,0.11838544,0.14674044,0.13958012,0.10599137,0.044312783,-0.03687321,-0.09827634,-0.14606012,-0.15276317,-0.121971235,-0.046433266,0.026437666,0.08482053,0.130096,0.14241178,0.11664322,0.06548596,0.0111347055,-0.07305972,-0.120975934,-0.1379423,-0.123905644,-0.09307425,-0.01932523,0.05197308,0.10330911,0.1396979,0.13810949,0.0958364,0.01840651,-0.03299767,-0.101890095,-0.13307092,-0.1291709,-0.10132389,-0.05694777,0.009566815,0.075913966,0.12714683,0.14826123,0.13115077,0.0803065,0.014602943,-0.058261357,-0.10983567,-0.14705566,-0.14024316,-0.109036304,-0.03808172,0.021511758,0.09773644,0.14735395,0.16047733,0.13147339,0.07075512,0.0024588753,-0.06390292,-0.13840048,-0.17254342,-0.15808077,-0.09520732,-0.036724143,0.023352336,0.083438285,0.10926359,0.12059889
0.100194305,0.08596726,0.07314995,0.036940254,0.0029177666,-0.04336186,-0.087479055,-0.11753424,-0.13699393,-0.10549245,-0.044662077,0.03560796,0.088883534,0.12395654,0.11864405,0.07708462,0.01711793,-0.047860984,-0.109059125,-0.13210881,-0.11732683,-0.0551386,0.025846383,0.093721636,0.12755868,0.12791745,0.08735165,0.018443748,-0.057053175,-0.11799534,-0.1357931,-0.11523108,-0.06286611,0.009399014,0.0751521,0.12325855,0.13940643,0.11385651,0.052295562,-0.03392816,-0.09861109,-0.14436206,-0.14173222,-0.09450934,-0.00025356634,0.07588075,0.12242549,0.13507545,0.11062416,0.044734985,-0.030829838,-0.083705656,-0.13118204,-0.133066,-0.098670796,-0.008859537,0.048063006,0.114237964,0.13988094,0.12192022,0.058179658,0.01478483,-0.07006083,-0.14257029,-0.1520914,-0.11016213,-0.05177309,0.03776214,0.111511685,0.13663645,0.1378127,0.08904554,0.018337892,-0.07612409,-0.12300709,-0.14541459,-0.11648111,-0.058507577,0.016342716,0.09562818,0.13569185,0.14142534,0.09839224,0.04258948,-0.04730917,-0.123273976,-0.1655956,-0.14812842,-0.084491104,-0.007248479,0.07075765,0.1519366,0.18149553,0.15520105,0.08730864,0.0252804,-0.03278684,-0.083051115,-0.11101742,-0.13887404
-0.0503269,-0.05696376,-0.033624187,0.0037389325,0.061358277,0.1214372,0.12960866,0.08918686,0.004390493,-0.09081025,-0.1506541,-0.15966572,-0.12354148,-0.04138784,0.048293784,0.12855893,0.16411655,0.15020248,0.08219789,-0.019585053,-0.08968793,-0.14342518,-0.15316547,-0.110772915,-0.03887466,0.030054053,0.09923252,0.14865097,0.14641647,0.10180877,0.028718134,-0.052539572,-0.11973564,-0.1474336,-0.13724999,-0.07791133,0.027884549,0.090907805,0.12919357,0.13462974,0.098611176,0.027072404,-0.044131346,-0.10840866,-0.14726508,-0.12990995,-0.08093556,0.006662146,0.079324976,0.1355232,0.1490624,0.12252067,0.03619669,-0.037726168,-0.095768236,-0.14823407,-0.14788932,-0.088341616,-0.008790682,0.065901,0.13529263,0.14713708,0.11417197,0.035334248,-0.023395767,-0.1026086,-0.13752209,-0.12438956,-0.08337656,-0.026562922,0.05019919,0.11311364,0.14465939,0.12622564,0.077048264,-0.0029749514,-0.07297361,-0.12849553,-0.13837355,-0.113042764,-0.0529889,0.017853554,0.09753603,0.13429911,0.13604917,0.09123564,-0.0026579453,-0.06650231,-0.112699606,-0.122363195,-0.1014281,-0.033059966,0.03611573,0.09009915,0.11119081,0.09288896,0.04779916,-0.023599511,-0.06289312,-0.07304581
-0.42123666,-0.25273737,-0.0072655543,0.15890457,0.24768254,0.2041205,0.11520031,0.062228214,0.031211408,-0.023667932,-0.06370262,-0.085762754,-0.07520507,-0.035233293,0.018795388,0.068110295,0.08974134,0.0766609,0.031780783,-0.028689094,-0.06305219,-0.080302514,-0.06903553,-0.033953454,0.01069913,0.045126166,0.07010009,0.073477134,0.047129508,0.0024157697,-0.037853334,-0.065170124,-0.06995346,-0.049721822,-0.016442772,0.027238306,0.07341725,0.08177311,0.062965155,0.017800424,-0.027020222,-0.07025342,-0.08254364,-0.06567335,-0.014355634,0.03170739,0.062955864,0.07349423,0.060881253,0.021337647,-0.022553047,-0.051923625,-0.07283842,-0.0666433,-0.038805444,0.018869774,0.0507675,0.073105216,0.06751334,0.038216703,-0.012751357,-0.036635753,-0.06408319,-0.07030498,-0.053750437,-0.0065656663,0.031461354,0.062411457,0.074566655,0.057351526,0.020641385,-0.027833812,-0.0649274,-0.08042381,-0.06452422,-0.025879195,0.01815861,0.058219966,0.07537719,0.0723139,0.0427715,0.0011974343,-0.050612185,-0.075484216,-0.0763065,-0.04541338,0.014327672,0.05013739,0.067808926,0.06338482,0.04210238,-0.0045088376,-0.04473733,-0.11578617,-0.22638579,-0.23416254,-0.15239504,0.022754392,0.23190568,0.402748
0.057133406,-0.0011981145,-0.061454695,-0.06347092,-0.020322477,0.072214685,0.12015273,0.09899278,0.017886354,-0.078481115,-0.13845797,-0.13907668,-0.09335893,-0.0022375963,0.08333877,0.14262132,0.14561138,0.09440942,-0.006724784,-0.10909348,-0.1512446,-0.13457389,-0.06385654,0.02870622,0.10271627,0.13555685,0.120398946,0.06070189,-0.02403911,-0.1033407,-0.13368261,-0.11770958,-0.059177857,0.021100761,0.091576524,0.13038114,0.12106775,0.07412972,-0.001377958,-0.0892322,-0.13124621,-0.13262932,-0.083440185,0.0017184175,0.1094001,0.15124516,0.13991892,0.06307632,-0.022027144,-0.11186663,-0.15499744,-0.14229472,-0.05564077,0.026078733,0.093163505,0.15117152,0.14667906,0.067414194,-0.026941048,-0.10351881,-0.15303846,-0.14546055,-0.064672254,0.05653747,0.11551314,0.15002872,0.1305004,0.044156045,-0.04760259,-0.10189383,-0.14037192,-0.11831307,-0.058933306,0.043044217,0.10095039,0.13647889,0.11136077,0.052037146,-0.027454298,-0.10689676,-0.13628553,-0.12116887,-0.05030542,0.019060694,0.10173637,0.14344874,0.11938233,0.061782178,-0.022984657,-0.08801485,-0.12677528,-0.119275674,-0.07179193,0.018841632,0.121807985,0.14624134,0.10715746,0.0084343925,-0.078213185,-0.120896675
