mse,date
0.13840624717071315,1558354500.0
0.20763185442973553,1558356300.0
0.14932624969127928,1558357200.0
0.16455869477723814,1558358100.0
0.12505614359364425,1558359000.0
0.11509421204290808,1558359900.0
0.15617395845846127,1558360800.0
0.13577592976542663,1558361700.0
0.10051737811078838,1558362600.0
0.12397497402264675,1558363500.0
0.10013411543644808,1558364400.0
0.12171214920497755,1558365300.0
0.12318662525546181,1558366200.0
0.13820286574949847,1558367100.0
0.1217558893165986,1558368000.0
0.1425650354098598,1558368900.0
0.15043079009601462,1558369800.0
0.12702105824035387,1558370700.0
0.1252717698921765,1558371600.0
0.14782508363065724,1558372500.0
0.1292612395270266,1558373400.0
0.1157725240990432,1558374300.0
0.13804232235300887,1558375200.0
0.1358028193306202,1558376100.0
0.1436651506725658,1558377000.0
0.11590908400056348,1558377900.0
0.11294034498817046,1558378800.0
0.13927897917285453,1558379700.0
0.13154424270549128,1558380600.0
0.12310846402356818,1558381500.0
0.08876592092451072,1558382400.0
0.10703542018658019,1558383300.0
0.13040568340846398,1558384200.0
0.12693039852020363,1558385100.0
0.1325843509465858,1558386000.0
0.12135632655356908,1558386900.0
0.1022471736581256,1558387800.0
0.10466146007327322,1558388700.0
0.07229700305209275,1558397700.0
0.1004512687958284,1558398600.0
0.11794263375136296,1558399500.0
0.1141420293268088,1558400400.0
0.0946172514782078,1558401300.0
0.125961181341526,1558402200.0
0.1046322037353609,1558403100.0
0.10002344003124104,1558404000.0
0.1253581074606286,1558404900.0
0.1057090196345467,1558405800.0
0.11785778257771458,1558406700.0
0.1142454783144346,1558407600.0
0.11590150736517695,1558408500.0
0.10543736627902671,1558409400.0
0.09549264146290169,1558410300.0
0.10415698530623606,1558411200.0
0.11562813705147011,1558412100.0
0.11387221951944705,1558413000.0
0.10220251677306767,1558413900.0
0.10380982033946513,1558414800.0
0.10771070531778626,1558415700.0
0.12294844166495876,1558416600.0
0.12422945672509905,1558417500.0
0.10724836161403449,1558418400.0
0.12208533133301255,1558419300.0
0.13331788437200395,1558420200.0
0.11359213791924859,1558421100.0
0.12125854985996656,1558422000.0
0.1563645500272391,1558422900.0
0.1287201252462929,1558423800.0
0.12102781176522666,1558424700.0
0.1908658686365,1558425600.0
0.19013695847732545,1558426500.0
0.14226105942155692,1558427400.0
0.1582232145292661,1558428300.0
0.15643843973468058,1558429200.0
0.17992065845150426,1558430100.0
0.1801583453211373,1558431000.0
0.15792652156569195,1558431900.0
0.18661957074618238,1558432800.0
0.15890374407298585,1558433700.0
0.15514156025371165,1558434600.0
0.1579691370177674,1558435500.0
0.13161932662258677,1558436400.0
0.1224374563407445,1558437300.0
0.15794294040902773,1558438200.0
0.1344825892352718,1558439100.0
0.1411826906756794,1558440000.0
0.12856872061116278,1558440900.0
0.14017301041210023,1558441800.0
0.18837689776687755,1558442700.0
0.14759905286573882,1558443600.0
0.16671901358546726,1558444500.0
0.11734664518240799,1558445400.0
0.14268476752937598,1558446300.0
0.1651487095805771,1558447200.0
0.17589166075644955,1558448100.0
0.15493435729515306,1558449000.0
0.14995854635826086,1558449900.0
0.1610880605003587,1558450800.0
0.1908200275187225,1558451700.0
0.12293841592287914,1558452600.0
0.1207424248643683,1558453500.0
0.14335253910009005,1558454400.0
0.11438613936317611,1558455300.0
0.1677233859216842,1558456200.0
0.1556729249344581,1558457100.0
0.15058213098632614,1558458000.0
0.13196881622240042,1558458900.0
0.12752682789291994,1558459800.0
0.11838651238259189,1558460700.0
0.14275093138759692,1558461600.0
0.15882400491723944,1558462500.0
0.1461395320913819,1558463400.0
0.10276679018930851,1558464300.0
0.15289551192437306,1558465200.0
0.1761173631075684,1558466100.0
0.16823662389647084,1558467000.0
0.1261642311735224,1558467900.0
0.14480849738416676,1558468800.0
0.11303500480059188,1558469700.0
0.15578800980559296,1558470600.0
0.19418447113976994,1558471500.0
0.13298163617642297,1558496700.0
0.1471709817252098,1558497600.0
0.13324749591650029,1558498500.0
0.18483265877295213,1558499400.0
0.1732705947940315,1558500300.0
0.15709684887098602,1558501200.0
0.12747811096095332,1558502100.0
0.23092192722286012,1558507500.0
0.21278129005089005,1558508400.0
0.19019886851104467,1558509300.0
0.19022715119274877,1558510200.0
0.1521799882310405,1558511100.0
0.17913472467527225,1558512000.0
0.1339858170664524,1558512900.0
0.19752740738104246,1558513800.0
0.17885410985938202,1558514700.0
0.20569801207578006,1558515600.0
0.157560037744875,1558516500.0
0.1684172425221215,1558517400.0
0.18474237222117906,1558518300.0
0.18703210597650938,1558519200.0
0.1270651222282132,1558520100.0
0.18106610085752664,1558521000.0
0.18133012752053396,1558521900.0
0.15782411487024442,1558522800.0
0.20916235581980377,1558523700.0
0.18512736643059083,1558524600.0
0.16127997294842528,1558525500.0
0.16396071420057234,1558526400.0
0.12711489803612133,1558527300.0
0.17224730164054955,1558528200.0
0.16106221347018135,1558529100.0
0.17393449543678616,1558530000.0
0.13080866049710188,1558530900.0
0.1612709699493276,1558531800.0
0.13376187309433982,1558532700.0
0.16084796833450815,1558533600.0
0.16048070860902255,1558534500.0
0.16377271629615345,1558535400.0
0.18857806895707863,1558536300.0
0.17274434021044538,1558537200.0
0.17178030671059805,1558538100.0
0.23206804652871482,1558539000.0
0.1422275447973195,1558539900.0
0.17614019645890458,1558540800.0
0.18039850153203904,1558541700.0
0.14227988422014273,1558542600.0
0.18022256217373464,1558543500.0
0.16073147626161602,1558544400.0
0.13890759897858185,1558545300.0
0.19170781647589713,1558546200.0
0.11898505885187863,1558547100.0
0.19516610465371795,1558548000.0
0.15234729349524473,1558548900.0
0.151984182656697,1558549800.0
0.19550554801563222,1558550700.0
0.19313511652341744,1558551600.0
0.16131269346003918,1558552500.0
0.14678841714145252,1558553400.0
0.2464697136582245,1558554300.0
0.21694092436087622,1558555200.0
0.18231249786180245,1558556100.0
0.13603817963540482,1558557000.0
0.2544042491505727,1558557900.0
0.12942421037799287,1558558800.0
0.11694319030168825,1558559700.0
0.2051884348212003,1558560600.0
0.23055792715066506,1558561500.0
0.18549104512055453,1558569600.0
0.1602515369580462,1558570500.0
0.1089014756797494,1558571400.0
0.13005437908053435,1558572300.0
0.12261993959660651,1558573200.0
0.09459653665754707,1558574100.0
0.06861968241443636,1558575000.0
0.14840156510412797,1558575900.0
0.11702926060647924,1558576800.0
